"subn","word1","word2","trial","list","jol","jolrt","jolrank","jolrankp","practice","honor","choice","choicert"
"3109","rock","milk",22,1,-99,-99,25,0.625,0,0,-99,-99
"3109","forest","knob",23,1,-99,-99,23,0.575,0,0,-99,-99
"3109","nerve","bumper",24,1,-99,-99,22,0.55,1,0,-99,-99
"3109","pea","bathtub",25,1,-99,-99,36,0.9,1,0,-99,-99
"3109","bacon","feud",26,1,-99,-99,34,0.85,1,1,-99,-99
"3109","calf","annoy",27,1,-99,-99,20,0.5,1,0,-99,-99
"3109","link","crisis",28,1,-99,-99,35,0.875,1,1,-99,-99
"3109","find","clown",29,1,-99,-99,1,0.025,0,0,-99,-99
"3109","port","cinema",30,1,-99,-99,18,0.45,0,0,-99,-99
"3109","caring","skirt",31,1,-99,-99,7,0.175,1,1,-99,-99
"3109","collect","loyalty",32,1,-99,-99,8,0.2,0,1,-99,-99
"3109","replace","roach",33,1,-99,-99,5,0.125,1,1,-99,-99
"3109","bleach","ruin",34,1,-99,-99,33,0.825,1,0,-99,-99
"3109","chicken","beet",35,1,-99,-99,13,0.325,1,1,-99,-99
"3109","biology","temper",36,1,-99,-99,17,0.425,0,1,-99,-99
"3109","process","joker",37,1,-99,-99,19,0.475,0,0,-99,-99
"3109","capital","figure",38,1,-99,-99,32,0.8,1,0,-99,-99
"3109","date","laugh",39,1,-99,-99,16,0.4,0,1,-99,-99
"3109","copy","bedroom",40,1,-99,-99,3,0.075,1,1,-99,-99
"3109","rock","milk",1,2,-99,-99,25,0.625,0,0,-99,-99
"3109","calf","annoy",2,2,-99,-99,20,0.5,1,0,-99,-99
"3109","capital","figure",3,2,-99,-99,32,0.8,1,0,-99,-99
"3109","mill","feast",4,2,-99,-99,15,0.375,1,1,-99,-99
"3109","glue","force",5,2,-99,-99,28,0.7,0,0,-99,-99
"3109","bacon","feud",6,2,-99,-99,34,0.85,1,1,-99,-99
"3109","anger","decay",7,2,-99,-99,39,0.975,0,1,-99,-99
"3109","smother","surgery",8,2,-99,-99,38,0.95,1,0,-99,-99
"3109","risk","zero",9,2,-99,-99,10,0.25,0,1,-99,-99
"3109","climax","saucer",10,2,-99,-99,2,0.05,1,0,-99,-99
"3109","find","clown",11,2,-99,-99,1,0.025,0,0,-99,-99
"3109","grip","beach",12,2,-99,-99,21,0.525,0,0,-99,-99
"3109","date","laugh",13,2,-99,-99,16,0.4,0,1,-99,-99
"3109","port","cinema",14,2,-99,-99,18,0.45,0,0,-99,-99
"3109","collect","loyalty",15,2,-99,-99,8,0.2,0,1,-99,-99
"3109","fan","feature",16,2,-99,-99,11,0.275,1,1,-99,-99
"3109","nerve","bumper",17,2,-99,-99,22,0.55,1,0,-99,-99
"3109","fee","chowder",18,2,-99,-99,12,0.3,1,1,-99,-99
"3109","bleach","ruin",19,2,-99,-99,33,0.825,1,0,-99,-99
"3109","copy","bedroom",20,2,-99,-99,3,0.075,1,1,-99,-99
"3109","process","joker",21,2,-99,-99,19,0.475,0,0,-99,-99
"3109","knock","otter",22,2,-99,-99,26,0.65,0,1,-99,-99
"3109","plant","worm",23,2,-99,-99,4,0.1,1,0,-99,-99
"3109","pea","bathtub",24,2,-99,-99,36,0.9,1,0,-99,-99
"3109","pork","emperor",25,2,-99,-99,6,0.15,0,0,-99,-99
"3109","visit","glove",26,2,-99,-99,24,0.6,0,1,-99,-99
"3109","replace","roach",27,2,-99,-99,5,0.125,1,1,-99,-99
"3109","bullet","walkway",28,2,-99,-99,9,0.225,0,0,-99,-99
"3109","caring","skirt",29,2,-99,-99,7,0.175,1,1,-99,-99
"3109","chicken","beet",30,2,-99,-99,13,0.325,1,1,-99,-99
"3109","remind","foam",31,2,-99,-99,31,0.775,0,1,-99,-99
"3109","forest","knob",32,2,-99,-99,23,0.575,0,0,-99,-99
"3109","shrink","mafia",33,2,-99,-99,29,0.725,1,1,-99,-99
"3109","link","crisis",34,2,-99,-99,35,0.875,1,1,-99,-99
"3109","banner","glide",35,2,-99,-99,30,0.75,1,0,-99,-99
"3109","need","faucet",36,2,-99,-99,40,1,0,1,-99,-99
"3109","bias","sirloin",37,2,-99,-99,37,0.925,0,1,-99,-99
"3109","biology","temper",38,2,-99,-99,17,0.425,0,1,-99,-99
"3109","want","ascent",39,2,-99,-99,14,0.35,1,0,-99,-99
"3109","prison","loaf",40,2,-99,-99,27,0.675,0,0,-99,-99
"3109","find","clown",1,3,1,7.675,1,0.025,0,0,1,12.477
"3109","pea","bathtub",2,3,56,22.738,36,0.9,1,0,0,10.239
"3109","chicken","beet",3,3,92,7.356,13,0.325,1,1,1,3.704
"3109","want","ascent",4,3,82,18.112,14,0.35,1,0,0,2.148
"3109","caring","skirt",5,3,99,4.454,7,0.175,1,1,1,1.25
"3109","rock","milk",6,3,71,3.981,25,0.625,0,0,1,2.091
"3109","collect","loyalty",7,3,17,4.059,8,0.2,0,1,0,1.485
"3109","remind","foam",8,3,20,3.452,31,0.775,0,1,0,2.144
"3109","fee","chowder",9,3,93,4.311,12,0.3,1,1,1,2.53
"3109","banner","glide",10,3,78,3.453,30,0.75,1,0,0,1.983
"3109","calf","annoy",11,3,32,4.756,20,0.5,1,0,0,2.09
"3109","biology","temper",12,3,27,7.128,17,0.425,0,1,0,1.33
"3109","date","laugh",13,3,16,3.388,16,0.4,0,1,0,1.371
"3109","knock","otter",14,3,16,3.987,26,0.65,0,1,0,1.04
"3109","fan","feature",15,3,76,2.683,11,0.275,1,1,1,1.393
"3109","climax","saucer",16,3,31,3.202,2,0.05,1,0,0,1.02
"3109","nerve","bumper",17,3,29,2.784,22,0.55,1,0,0,1.541
"3109","process","joker",18,3,71,3.584,19,0.475,0,0,1,1.207
"3109","forest","knob",19,3,65,2.656,23,0.575,0,0,1,1.098
"3109","anger","decay",20,3,28,4.272,39,0.975,0,1,0,1.448
"3109","grip","beach",21,3,69,2.942,21,0.525,0,0,1,1.087
"3109","pork","emperor",22,3,57,3.099,6,0.15,0,0,1,0.956
"3109","port","cinema",23,3,68,2.409,18,0.45,0,0,1,1.734
"3109","link","crisis",24,3,78,7.172,35,0.875,1,1,1,2.124
"3109","bias","sirloin",25,3,18,16.131,37,0.925,0,1,0,2.045
"3109","bleach","ruin",26,3,31,5.434,33,0.825,1,0,0,1.688
"3109","bacon","feud",27,3,86,3.592,34,0.85,1,1,1,1.079
"3109","mill","feast",28,3,81,2.923,15,0.375,1,1,1,2.121
"3109","capital","figure",29,3,78,3.217,32,0.8,1,0,0,1.529
"3109","risk","zero",30,3,27,2.971,10,0.25,0,1,0,1.301
"3109","visit","glove",31,3,26,3.759,24,0.6,0,1,0,1.714
"3109","shrink","mafia",32,3,76,4.196,29,0.725,1,1,1,1.985
"3109","smother","surgery",33,3,74,2.208,38,0.95,1,0,0,1.468
"3109","glue","force",34,3,74,3.083,28,0.7,0,0,1,1.184
"3109","plant","worm",35,3,72,2.387,4,0.1,1,0,0,1.155
"3109","need","faucet",36,3,9,5.165,40,1,0,1,0,0.932
"3109","prison","loaf",37,3,73,2.237,27,0.675,0,0,1,0.866
"3109","copy","bedroom",38,3,79,3.645,3,0.075,1,1,1,1.196
"3109","bullet","walkway",39,3,68,2.167,9,0.225,0,0,1,2.044
"3109","replace","roach",40,3,84,2.343,5,0.125,1,1,1,2.128
"4214","visit","glove",1,1,-99,-99,23,0.575,0,0,-99,-99
"4214","process","joker",2,1,-99,-99,25,0.625,0,1,-99,-99
"4214","smother","surgery",3,1,-99,-99,24,0.6,0,1,-99,-99
"4214","anger","decay",4,1,-99,-99,28,0.7,0,0,-99,-99
"4214","date","laugh",5,1,-99,-99,4,0.1,1,0,-99,-99
"4214","pork","emperor",6,1,-99,-99,31,0.775,0,0,-99,-99
"4214","bleach","ruin",7,1,-99,-99,33,0.825,1,1,-99,-99
"4214","nerve","bumper",8,1,-99,-99,21,0.525,0,1,-99,-99
"4214","mill","feast",9,1,-99,-99,9,0.225,0,0,-99,-99
"4214","pea","bathtub",10,1,-99,-99,11,0.275,1,0,-99,-99
"4214","forest","knob",11,1,-99,-99,32,0.8,1,1,-99,-99
"4214","grip","beach",12,1,-99,-99,10,0.25,0,1,-99,-99
"4214","copy","bedroom",13,1,-99,-99,8,0.2,1,0,-99,-99
"4214","want","ascent",14,1,-99,-99,14,0.35,0,1,-99,-99
"4214","chicken","beet",15,1,-99,-99,1,0.025,1,0,-99,-99
"4214","need","faucet",16,1,-99,-99,7,0.175,1,0,-99,-99
"4214","risk","zero",17,1,-99,-99,39,0.975,1,1,-99,-99
"4214","calf","annoy",18,1,-99,-99,26,0.65,0,0,-99,-99
"4214","plant","worm",19,1,-99,-99,19,0.475,0,1,-99,-99
"4214","find","clown",20,1,-99,-99,34,0.85,1,1,-99,-99
"4214","remind","foam",21,1,-99,-99,29,0.725,1,1,-99,-99
"4214","fee","chowder",22,1,-99,-99,2,0.05,1,1,-99,-99
"4214","collect","loyalty",23,1,-99,-99,38,0.95,0,0,-99,-99
"4214","climax","saucer",24,1,-99,-99,37,0.925,1,1,-99,-99
"4214","banner","glide",25,1,-99,-99,22,0.55,0,1,-99,-99
"4214","bullet","walkway",26,1,-99,-99,17,0.425,0,0,-99,-99
"4214","link","crisis",27,1,-99,-99,16,0.4,0,1,-99,-99
"4214","caring","skirt",28,1,-99,-99,27,0.675,1,1,-99,-99
"4214","port","cinema",29,1,-99,-99,18,0.45,0,1,-99,-99
"4214","biology","temper",30,1,-99,-99,30,0.75,1,1,-99,-99
"4214","glue","force",31,1,-99,-99,13,0.325,1,0,-99,-99
"4214","capital","figure",32,1,-99,-99,3,0.075,1,0,-99,-99
"4214","rock","milk",33,1,-99,-99,35,0.875,1,1,-99,-99
"4214","bias","sirloin",34,1,-99,-99,36,0.9,0,0,-99,-99
"4214","prison","loaf",35,1,-99,-99,20,0.5,0,0,-99,-99
"4214","bacon","feud",36,1,-99,-99,40,1,0,0,-99,-99
"4214","knock","otter",37,1,-99,-99,12,0.3,1,0,-99,-99
"4214","replace","roach",38,1,-99,-99,15,0.375,0,1,-99,-99
"4214","shrink","mafia",39,1,-99,-99,6,0.15,1,0,-99,-99
"4214","fan","feature",40,1,-99,-99,5,0.125,1,0,-99,-99
"4214","find","clown",1,2,-99,-99,34,0.85,1,1,-99,-99
"4214","link","crisis",2,2,-99,-99,16,0.4,0,1,-99,-99
"4214","risk","zero",3,2,-99,-99,39,0.975,1,1,-99,-99
"4214","bullet","walkway",4,2,-99,-99,17,0.425,0,0,-99,-99
"4214","forest","knob",5,2,-99,-99,32,0.8,1,1,-99,-99
"4214","caring","skirt",6,2,-99,-99,27,0.675,1,1,-99,-99
"4214","mill","feast",7,2,-99,-99,9,0.225,0,0,-99,-99
"4214","need","faucet",8,2,-99,-99,7,0.175,1,0,-99,-99
"4214","want","ascent",9,2,-99,-99,14,0.35,0,1,-99,-99
"4214","collect","loyalty",10,2,-99,-99,38,0.95,0,0,-99,-99
"4214","pork","emperor",11,2,-99,-99,31,0.775,0,0,-99,-99
"4214","banner","glide",12,2,-99,-99,22,0.55,0,1,-99,-99
"4214","replace","roach",13,2,-99,-99,15,0.375,0,1,-99,-99
"4214","fan","feature",14,2,-99,-99,5,0.125,1,0,-99,-99
"4214","biology","temper",15,2,-99,-99,30,0.75,1,1,-99,-99
"4214","prison","loaf",16,2,-99,-99,20,0.5,0,0,-99,-99
"4214","capital","figure",17,2,-99,-99,3,0.075,1,0,-99,-99
"4214","anger","decay",18,2,-99,-99,28,0.7,0,0,-99,-99
"4214","bias","sirloin",19,2,-99,-99,36,0.9,0,0,-99,-99
"4214","visit","glove",20,2,-99,-99,23,0.575,0,0,-99,-99
"4214","calf","annoy",21,2,-99,-99,26,0.65,0,0,-99,-99
"4214","chicken","beet",22,2,-99,-99,1,0.025,1,0,-99,-99
"4214","smother","surgery",23,2,-99,-99,24,0.6,0,1,-99,-99
"4214","nerve","bumper",24,2,-99,-99,21,0.525,0,1,-99,-99
"4214","rock","milk",25,2,-99,-99,35,0.875,1,1,-99,-99
"4214","port","cinema",26,2,-99,-99,18,0.45,0,1,-99,-99
"4214","bacon","feud",27,2,-99,-99,40,1,0,0,-99,-99
"4214","pea","bathtub",28,2,-99,-99,11,0.275,1,0,-99,-99
"4214","remind","foam",29,2,-99,-99,29,0.725,1,1,-99,-99
"4214","fee","chowder",30,2,-99,-99,2,0.05,1,1,-99,-99
"4214","date","laugh",31,2,-99,-99,4,0.1,1,0,-99,-99
"4214","copy","bedroom",32,2,-99,-99,8,0.2,1,0,-99,-99
"4214","bleach","ruin",33,2,-99,-99,33,0.825,1,1,-99,-99
"4214","plant","worm",34,2,-99,-99,19,0.475,0,1,-99,-99
"4214","process","joker",35,2,-99,-99,25,0.625,0,1,-99,-99
"4214","shrink","mafia",36,2,-99,-99,6,0.15,1,0,-99,-99
"4214","grip","beach",37,2,-99,-99,10,0.25,0,1,-99,-99
"4214","knock","otter",38,2,-99,-99,12,0.3,1,0,-99,-99
"4214","glue","force",39,2,-99,-99,13,0.325,1,0,-99,-99
"4214","climax","saucer",40,2,-99,-99,37,0.925,1,1,-99,-99
"4214","chicken","beet",1,3,1,38.453,1,0.025,1,0,0,18.197
"4214","fee","chowder",2,3,1,4.693,2,0.05,1,1,1,6.167
"4214","capital","figure",3,3,1,4.895,3,0.075,1,0,0,0.862
"4214","date","laugh",4,3,1,3.135,4,0.1,1,0,0,0.974
"4214","fan","feature",5,3,1,1.807,5,0.125,1,0,0,0.894
"4214","shrink","mafia",6,3,1,1.782,6,0.15,1,0,0,6.791
"4214","need","faucet",7,3,1,3.207,7,0.175,1,0,0,0.822
"4214","copy","bedroom",8,3,1,1.926,8,0.2,1,0,0,0.951
"4214","grip","beach",9,3,76,9.536,10,0.25,0,1,0,1.151
"4214","pea","bathtub",10,3,1,1.903,11,0.275,1,0,0,0.871
"4214","knock","otter",11,3,1,1.526,12,0.3,1,0,0,0.735
"4214","glue","force",12,3,1,1.374,13,0.325,1,0,0,0.886
"4214","want","ascent",13,3,1,1.966,14,0.35,0,1,0,1.109
"4214","replace","roach",14,3,1,1.279,15,0.375,0,1,0,0.71
"4214","link","crisis",15,3,1,12.254,16,0.4,0,1,0,1.087
"4214","port","cinema",16,3,1,2.334,18,0.45,0,1,0,0.727
"4214","plant","worm",17,3,100,10.286,19,0.475,0,1,0,1.238
"4214","nerve","bumper",18,3,1,1.99,21,0.525,0,1,0,0.718
"4214","banner","glide",19,3,1,1.576,22,0.55,0,1,0,0.718
"4214","smother","surgery",20,3,100,3.646,24,0.6,0,1,0,0.807
"4214","process","joker",21,3,1,1.774,25,0.625,0,1,0,0.822
"4214","caring","skirt",22,3,1,2.557,27,0.675,1,1,1,0.963
"4214","anger","decay",23,3,100,4.167,28,0.7,0,0,1,1.022
"4214","remind","foam",24,3,1,2.166,29,0.725,1,1,1,0.783
"4214","biology","temper",25,3,1,1.638,30,0.75,1,1,1,0.631
"4214","pork","emperor",26,3,100,2.502,31,0.775,0,0,1,0.67
"4214","forest","knob",27,3,1,5.638,32,0.8,1,1,1,0.934
"4214","bleach","ruin",28,3,1,2.983,33,0.825,1,1,1,0.614
"4214","find","clown",29,3,1,2.126,34,0.85,1,1,1,0.806
"4214","rock","milk",30,3,1,1.55,35,0.875,1,1,1,1.255
"4214","climax","saucer",31,3,1,1.846,37,0.925,1,1,1,0.91
"4214","risk","zero",32,3,1,1.742,39,0.975,1,1,1,0.68
"4214","bacon","feud",33,3,1,1.79,40,1,0,0,1,0.703
"4214","mill","feast",34,3,1,1.654,9,0.225,0,0,1,0.903
"4214","bullet","walkway",35,3,1,1.382,17,0.425,0,0,1,0.943
"4214","prison","loaf",36,3,100,3.366,20,0.5,0,0,1,0.558
"4214","visit","glove",37,3,1,1.526,23,0.575,0,0,1,0.718
"4214","calf","annoy",38,3,100,2.359,26,0.65,0,0,1,0.702
"4214","bias","sirloin",39,3,1,2.006,36,0.9,0,0,1,1.015
"4214","collect","loyalty",40,3,1,1.47,38,0.95,0,0,1,0.71
"5195","anger","decay",1,1,-99,-99,7,0.175,1,1,-99,-99
"5195","glue","force",2,1,-99,-99,15,0.375,0,0,-99,-99
"5195","collect","loyalty",3,1,-99,-99,33,0.825,1,0,-99,-99
"5195","mill","feast",4,1,-99,-99,30,0.75,0,0,-99,-99
"5195","fan","feature",5,1,-99,-99,5,0.125,0,1,-99,-99
"5195","want","ascent",6,1,-99,-99,37,0.925,1,0,-99,-99
"5195","port","cinema",7,1,-99,-99,25,0.625,0,1,-99,-99
"5195","visit","glove",8,1,-99,-99,20,0.5,1,1,-99,-99
"5195","biology","temper",9,1,-99,-99,11,0.275,1,1,-99,-99
"5195","need","faucet",10,1,-99,-99,17,0.425,1,0,-99,-99
"5195","calf","annoy",11,1,-99,-99,26,0.65,1,1,-99,-99
"5195","pea","bathtub",12,1,-99,-99,21,0.525,0,1,-99,-99
"5195","bullet","walkway",13,1,-99,-99,23,0.575,0,0,-99,-99
"5195","capital","figure",14,1,-99,-99,31,0.775,0,0,-99,-99
"5195","pork","emperor",15,1,-99,-99,14,0.35,1,0,-99,-99
"5195","forest","knob",16,1,-99,-99,12,0.3,1,0,-99,-99
"5195","risk","zero",17,1,-99,-99,6,0.15,1,0,-99,-99
"5195","copy","bedroom",18,1,-99,-99,3,0.075,1,0,-99,-99
"5195","rock","milk",19,1,-99,-99,13,0.325,1,1,-99,-99
"5195","remind","foam",20,1,-99,-99,40,1,0,0,-99,-99
"5195","chicken","beet",21,1,-99,-99,34,0.85,1,1,-99,-99
"5195","knock","otter",22,1,-99,-99,32,0.8,1,1,-99,-99
"5195","nerve","bumper",23,1,-99,-99,1,0.025,0,1,-99,-99
"5195","grip","beach",24,1,-99,-99,27,0.675,0,0,-99,-99
"5195","banner","glide",25,1,-99,-99,4,0.1,1,1,-99,-99
"5195","find","clown",26,1,-99,-99,28,0.7,0,1,-99,-99
"5195","date","laugh",27,1,-99,-99,36,0.9,0,1,-99,-99
"5195","caring","skirt",28,1,-99,-99,29,0.725,1,1,-99,-99
"5195","bias","sirloin",29,1,-99,-99,8,0.2,0,0,-99,-99
"5195","process","joker",30,1,-99,-99,9,0.225,0,0,-99,-99
"5195","bacon","feud",31,1,-99,-99,24,0.6,1,1,-99,-99
"5195","replace","roach",32,1,-99,-99,35,0.875,0,1,-99,-99
"5195","climax","saucer",33,1,-99,-99,10,0.25,0,1,-99,-99
"5195","smother","surgery",34,1,-99,-99,22,0.55,0,1,-99,-99
"5195","fee","chowder",35,1,-99,-99,38,0.95,0,1,-99,-99
"5195","bleach","ruin",36,1,-99,-99,19,0.475,1,0,-99,-99
"5195","link","crisis",37,1,-99,-99,18,0.45,0,0,-99,-99
"5195","prison","loaf",38,1,-99,-99,16,0.4,0,0,-99,-99
"5195","shrink","mafia",39,1,-99,-99,2,0.05,1,0,-99,-99
"5195","plant","worm",40,1,-99,-99,39,0.975,1,0,-99,-99
"5195","caring","skirt",1,2,-99,-99,29,0.725,1,1,-99,-99
"5195","fan","feature",2,2,-99,-99,5,0.125,0,1,-99,-99
"5195","link","crisis",3,2,-99,-99,18,0.45,0,0,-99,-99
"5195","biology","temper",4,2,-99,-99,11,0.275,1,1,-99,-99
"5195","risk","zero",5,2,-99,-99,6,0.15,1,0,-99,-99
"5195","nerve","bumper",6,2,-99,-99,1,0.025,0,1,-99,-99
"5195","port","cinema",7,2,-99,-99,25,0.625,0,1,-99,-99
"5195","grip","beach",8,2,-99,-99,27,0.675,0,0,-99,-99
"5195","plant","worm",9,2,-99,-99,39,0.975,1,0,-99,-99
"5195","date","laugh",10,2,-99,-99,36,0.9,0,1,-99,-99
"5195","bullet","walkway",11,2,-99,-99,23,0.575,0,0,-99,-99
"5195","want","ascent",12,2,-99,-99,37,0.925,1,0,-99,-99
"5195","chicken","beet",13,2,-99,-99,34,0.85,1,1,-99,-99
"5195","shrink","mafia",14,2,-99,-99,2,0.05,1,0,-99,-99
"5195","visit","glove",15,2,-99,-99,20,0.5,1,1,-99,-99
"5195","pea","bathtub",16,2,-99,-99,21,0.525,0,1,-99,-99
"5195","process","joker",17,2,-99,-99,9,0.225,0,0,-99,-99
"5195","rock","milk",18,2,-99,-99,13,0.325,1,1,-99,-99
"5195","mill","feast",19,2,-99,-99,30,0.75,0,0,-99,-99
"5195","replace","roach",20,2,-99,-99,35,0.875,0,1,-99,-99
"5195","climax","saucer",21,2,-99,-99,10,0.25,0,1,-99,-99
"5195","need","faucet",22,2,-99,-99,17,0.425,1,0,-99,-99
"5195","fee","chowder",23,2,-99,-99,38,0.95,0,1,-99,-99
"5195","bias","sirloin",24,2,-99,-99,8,0.2,0,0,-99,-99
"5195","capital","figure",25,2,-99,-99,31,0.775,0,0,-99,-99
"5195","copy","bedroom",26,2,-99,-99,3,0.075,1,0,-99,-99
"5195","anger","decay",27,2,-99,-99,7,0.175,1,1,-99,-99
"5195","glue","force",28,2,-99,-99,15,0.375,0,0,-99,-99
"5195","pork","emperor",29,2,-99,-99,14,0.35,1,0,-99,-99
"5195","find","clown",30,2,-99,-99,28,0.7,0,1,-99,-99
"5195","remind","foam",31,2,-99,-99,40,1,0,0,-99,-99
"5195","bacon","feud",32,2,-99,-99,24,0.6,1,1,-99,-99
"5195","prison","loaf",33,2,-99,-99,16,0.4,0,0,-99,-99
"5195","forest","knob",34,2,-99,-99,12,0.3,1,0,-99,-99
"5195","smother","surgery",35,2,-99,-99,22,0.55,0,1,-99,-99
"5195","banner","glide",36,2,-99,-99,4,0.1,1,1,-99,-99
"5195","calf","annoy",37,2,-99,-99,26,0.65,1,1,-99,-99
"5195","collect","loyalty",38,2,-99,-99,33,0.825,1,0,-99,-99
"5195","bleach","ruin",39,2,-99,-99,19,0.475,1,0,-99,-99
"5195","knock","otter",40,2,-99,-99,32,0.8,1,1,-99,-99
"5195","need","faucet",1,3,63,9.743,17,0.425,1,0,0,5.381
"5195","rock","milk",2,3,83,9.054,13,0.325,1,1,1,5.215
"5195","calf","annoy",3,3,82,6.975,26,0.65,1,1,1,3.607
"5195","prison","loaf",4,3,73,13.087,16,0.4,0,0,1,0.871
"5195","fan","feature",5,3,27,8.367,5,0.125,0,1,0,1.008
"5195","chicken","beet",6,3,83,2.118,34,0.85,1,1,1,1.087
"5195","link","crisis",7,3,74,6.231,18,0.45,0,0,1,0.766
"5195","caring","skirt",8,3,79,3.143,29,0.725,1,1,1,0.686
"5195","find","clown",9,3,42,8.751,28,0.7,0,1,0,0.862
"5195","process","joker",10,3,68,5.366,9,0.225,0,0,1,0.991
"5195","mill","feast",11,3,69,1.942,30,0.75,0,0,1,1.255
"5195","bacon","feud",12,3,89,2.696,24,0.6,1,1,1,0.623
"5195","nerve","bumper",13,3,21,3.479,1,0.025,0,1,0,0.581
"5195","knock","otter",14,3,87,2.536,32,0.8,1,1,1,1.568
"5195","capital","figure",15,3,70,2.71,31,0.775,0,0,1,0.632
"5195","climax","saucer",16,3,23,2.549,10,0.25,0,1,0,0.655
"5195","pea","bathtub",17,3,13,2.223,21,0.525,0,1,0,0.695
"5195","replace","roach",18,3,32,3.135,35,0.875,0,1,0,0.743
"5195","biology","temper",19,3,88,2.591,11,0.275,1,1,1,1.847
"5195","grip","beach",20,3,73,5.311,27,0.675,0,0,1,0.783
"5195","glue","force",21,3,68,6.176,15,0.375,0,0,1,0.583
"5195","banner","glide",22,3,74,4.383,4,0.1,1,1,1,0.703
"5195","visit","glove",23,3,74,5.111,20,0.5,1,1,1,0.927
"5195","collect","loyalty",24,3,48,9.192,33,0.825,1,0,0,0.759
"5195","anger","decay",25,3,81,8.719,7,0.175,1,1,1,2.928
"5195","smother","surgery",26,3,22,9.448,22,0.55,0,1,0,0.623
"5195","bullet","walkway",27,3,69,4.912,23,0.575,0,0,1,0.59
"5195","date","laugh",28,3,41,10.679,36,0.9,0,1,0,0.839
"5195","fee","chowder",29,3,37,7.607,38,0.95,0,1,0,0.607
"5195","plant","worm",30,3,42,9.383,39,0.975,1,0,0,0.743
"5195","bias","sirloin",31,3,65,7.543,8,0.2,0,0,1,0.711
"5195","remind","foam",32,3,64,5.703,40,1,0,0,1,0.655
"5195","want","ascent",33,3,73,4.911,37,0.925,1,0,0,5.334
"5195","port","cinema",34,3,29,2.983,25,0.625,0,1,0,0.743
"5195","copy","bedroom",35,3,68,1.774,3,0.075,1,0,0,0.687
"5195","shrink","mafia",36,3,75,2.423,2,0.05,1,0,0,0.991
"5195","risk","zero",37,3,80,1.671,6,0.15,1,0,0,0.703
"5195","pork","emperor",38,3,75,2.055,14,0.35,1,0,0,0.6
"5195","bleach","ruin",39,3,77,1.951,19,0.475,1,0,0,0.678
"5195","forest","knob",40,3,79,1.67,12,0.3,1,0,0,0.503
"5550","bullet","walkway",1,1,-99,-99,13,0.325,0,0,-99,-99
"5550","process","joker",2,1,-99,-99,11,0.275,1,0,-99,-99
"5550","bleach","ruin",3,1,-99,-99,31,0.775,0,0,-99,-99
"5550","forest","knob",4,1,-99,-99,28,0.7,0,0,-99,-99
"5550","fee","chowder",5,1,-99,-99,32,0.8,0,0,-99,-99
"5550","collect","loyalty",6,1,-99,-99,18,0.45,1,0,-99,-99
"5550","capital","figure",7,1,-99,-99,22,0.55,0,1,-99,-99
"5550","smother","surgery",8,1,-99,-99,29,0.725,0,1,-99,-99
"5550","visit","glove",9,1,-99,-99,40,1,0,1,-99,-99
"5550","pork","emperor",10,1,-99,-99,10,0.25,0,0,-99,-99
"5550","bias","sirloin",11,1,-99,-99,26,0.65,0,1,-99,-99
"5550","calf","annoy",12,1,-99,-99,38,0.95,1,1,-99,-99
"5550","copy","bedroom",13,1,-99,-99,37,0.925,1,0,-99,-99
"5550","want","ascent",14,1,-99,-99,12,0.3,0,1,-99,-99
"5550","nerve","bumper",15,1,-99,-99,6,0.15,1,1,-99,-99
"5550","rock","milk",16,1,-99,-99,9,0.225,1,1,-99,-99
"5550","mill","feast",17,1,-99,-99,16,0.4,1,1,-99,-99
"5550","link","crisis",18,1,-99,-99,19,0.475,0,1,-99,-99
"5550","glue","force",19,1,-99,-99,33,0.825,1,1,-99,-99
"5550","need","faucet",20,1,-99,-99,39,0.975,1,0,-99,-99
"5550","find","clown",21,1,-99,-99,24,0.6,1,0,-99,-99
"5550","anger","decay",22,1,-99,-99,21,0.525,0,1,-99,-99
"5550","grip","beach",23,1,-99,-99,8,0.2,1,0,-99,-99
"5550","pea","bathtub",24,1,-99,-99,15,0.375,1,1,-99,-99
"5550","fan","feature",25,1,-99,-99,25,0.625,0,0,-99,-99
"5550","banner","glide",26,1,-99,-99,3,0.075,0,1,-99,-99
"5550","port","cinema",27,1,-99,-99,34,0.85,1,0,-99,-99
"5550","caring","skirt",28,1,-99,-99,5,0.125,0,1,-99,-99
"5550","climax","saucer",29,1,-99,-99,1,0.025,1,0,-99,-99
"5550","bacon","feud",30,1,-99,-99,20,0.5,1,1,-99,-99
"5550","prison","loaf",31,1,-99,-99,27,0.675,0,0,-99,-99
"5550","chicken","beet",32,1,-99,-99,35,0.875,0,0,-99,-99
"5550","biology","temper",33,1,-99,-99,2,0.05,1,1,-99,-99
"5550","shrink","mafia",34,1,-99,-99,7,0.175,0,1,-99,-99
"5550","risk","zero",35,1,-99,-99,30,0.75,0,0,-99,-99
"5550","replace","roach",36,1,-99,-99,4,0.1,1,1,-99,-99
"5550","plant","worm",37,1,-99,-99,14,0.35,0,0,-99,-99
"5550","date","laugh",38,1,-99,-99,23,0.575,1,1,-99,-99
"5550","remind","foam",39,1,-99,-99,17,0.425,1,0,-99,-99
"5550","knock","otter",40,1,-99,-99,36,0.9,1,0,-99,-99
"5550","climax","saucer",1,2,-99,-99,1,0.025,1,0,-99,-99
"5550","bleach","ruin",2,2,-99,-99,31,0.775,0,0,-99,-99
"5550","mill","feast",3,2,-99,-99,16,0.4,1,1,-99,-99
