"subn","word1","word2","trial","list","jol","jolrt","jolrank","jolrankp","practice","honor","choice","choicert","restudyresp","restudyacc","restudyrtfirst","restudyrt"
"2237","plant","worm",6,2,1,2.394,40,1,0,0,1,0.864,"",NA,NA,NA
"2237","shrink","mafia",7,2,1,2.911,27,0.675,1,0,0,0.696,"skip",0,NA,7.439
"2237","pea","bathtub",8,2,30,11.176,30,0.75,1,1,1,0.832,"bathtub",1,NA,4.831
"2237","rock","milk",9,2,30,6.528,24,0.6,1,1,1,1.68,"milk",1,NA,3.808
"2237","fee","chowder",10,2,1,3.216,9,0.225,0,1,0,1.191,"",NA,NA,NA
"2237","biology","temper",11,2,1,6.976,20,0.5,0,1,0,1.143,"",NA,NA,NA
"2237","find","clown",12,2,1,2.182,21,0.525,0,0,1,0.959,"",NA,NA,NA
"2237","visit","glove",13,2,1,3.528,18,0.45,0,1,0,0.776,"",NA,NA,NA
"2237","fan","feature",14,2,1,4.783,7,0.175,0,1,0,1.207,"",NA,NA,NA
"2237","caring","skirt",15,2,1,5.102,8,0.2,0,1,0,1.342,"",NA,NA,NA
"2237","climax","saucer",16,2,50,11.446,4,0.1,1,1,1,19.367,"saucer",1,NA,4.417
"2237","anger","decay",17,2,1,2.871,29,0.725,1,0,0,1.159,"skip",0,NA,6.639
"2237","banner","glide",18,2,1,4.96,38,0.95,0,0,1,1.536,"",NA,NA,NA
"2237","mill","feast",19,2,1,2.863,37,0.925,1,0,0,0.992,"skip",0,NA,5.83
"2237","process","joker",20,2,1,8.166,39,0.975,0,0,1,1.452,"",NA,NA,NA
"2237","link","crisis",21,2,35,24.775,5,0.125,1,0,0,2.182,"frantic",0,NA,5.159
"2237","port","cinema",22,2,20,8.136,15,0.375,1,1,1,2.199,"skip",0,NA,4.152
"2237","smother","surgery",23,2,1,5.76,13,0.325,0,1,0,1.119,"",NA,NA,NA
"2237","capital","figure",24,2,1,5.679,28,0.7,1,0,0,1.087,"skip",0,NA,3.646
"2237","need","faucet",25,2,1,2.871,11,0.275,0,1,0,1.44,"",NA,NA,NA
"2237","want","ascent",26,2,1,4.28,23,0.575,0,1,0,0.935,"",NA,NA,NA
"2237","date","laugh",27,2,5,12.902,6,0.15,1,0,0,0.896,"skip",0,NA,3.726
"2237","bleach","ruin",28,2,10,11.447,25,0.625,1,1,1,0.792,"skip",0,NA,3.847
"2237","calf","annoy",29,2,1,7.04,1,0.025,1,1,1,0.847,"annoy",1,NA,4.328
"2237","bacon","feud",30,2,1,5.696,31,0.775,1,0,0,0.672,"skip",0,NA,6.367
"2237","nerve","bumper",31,2,1,2.774,33,0.825,0,0,1,1.031,"",NA,NA,NA
"2237","glue","force",32,2,1,6.983,34,0.85,1,0,0,1.046,"skip",0,NA,3.79
"2237","grip","beach",33,2,1,4.96,14,0.35,0,1,0,1.439,"",NA,NA,NA
"2237","risk","zero",34,2,1,2.64,2,0.05,0,0,1,0.848,"",NA,NA,NA
"2237","bias","sirloin",35,2,1,4.888,10,0.25,0,0,1,0.615,"",NA,NA,NA
"2237","knock","otter",36,2,1,1.872,17,0.425,0,0,1,1.856,"",NA,NA,NA
"2237","bullet","walkway",37,2,10,11.072,35,0.875,1,1,1,1.104,"sidewalk",0,NA,5.773
"2237","copy","bedroom",38,2,1,3.534,22,0.55,0,1,0,0.767,"",NA,NA,NA
"2237","remind","foam",39,2,1,2.055,12,0.3,1,1,1,0.864,"skip",0,NA,3.671
"2237","pork","emperor",40,2,35,10.191,19,0.475,1,1,1,0.944,"emporer",0,NA,4.895
"2237","pea","bathtub",1,3,30,11.176,30,0.75,1,1,1,0.832,"bathtub",1,NA,5.55
"2237","plant","worm",2,3,1,2.394,40,1,0,0,1,0.864,"",NA,NA,NA
"2237","grip","beach",3,3,1,4.96,14,0.35,0,1,0,1.439,"",NA,NA,NA
"2237","want","ascent",4,3,1,4.28,23,0.575,0,1,0,0.935,"",NA,NA,NA
"2237","process","joker",5,3,1,8.166,39,0.975,0,0,1,1.452,"",NA,NA,NA
"2237","shrink","mafia",6,3,1,2.911,27,0.675,1,0,0,0.696,"skip",0,NA,3.878
"2237","collect","loyalty",7,3,1,2.136,3,0.075,0,0,1,0.76,"",NA,NA,NA
"2237","rock","milk",8,3,30,6.528,24,0.6,1,1,1,1.68,"milk",1,NA,4.855
"2237","port","cinema",9,3,20,8.136,15,0.375,1,1,1,2.199,"skip",0,NA,3.848
"2237","mill","feast",10,3,1,2.863,37,0.925,1,0,0,0.992,"skip",0,NA,3
"2237","find","clown",11,3,1,2.182,21,0.525,0,0,1,0.959,"",NA,NA,NA
"2237","fee","chowder",12,3,1,3.216,9,0.225,0,1,0,1.191,"",NA,NA,NA
"2237","copy","bedroom",13,3,1,3.534,22,0.55,0,1,0,0.767,"",NA,NA,NA
"2237","banner","glide",14,3,1,4.96,38,0.95,0,0,1,1.536,"",NA,NA,NA
"2237","need","faucet",15,3,1,2.871,11,0.275,0,1,0,1.44,"",NA,NA,NA
"2237","bleach","ruin",16,3,10,11.447,25,0.625,1,1,1,0.792,"skip",0,NA,4.193
"2237","bullet","walkway",17,3,10,11.072,35,0.875,1,1,1,1.104,"sidewalk",0,NA,4.392
"2237","caring","skirt",18,3,1,5.102,8,0.2,0,1,0,1.342,"",NA,NA,NA
"2237","remind","foam",19,3,1,2.055,12,0.3,1,1,1,0.864,"skip",0,NA,4.999
"2237","date","laugh",20,3,5,12.902,6,0.15,1,0,0,0.896,"skip",0,NA,4.272
"2237","chicken","beet",21,3,10,15.454,26,0.65,1,1,1,0.967,"beet",1,NA,3.383
"2237","prison","loaf",22,3,1,3.207,16,0.4,0,0,1,0.887,"",NA,NA,NA
"2237","fan","feature",23,3,1,4.783,7,0.175,0,1,0,1.207,"",NA,NA,NA
"2237","anger","decay",24,3,1,2.871,29,0.725,1,0,0,1.159,"skip",0,NA,3.677
"2237","capital","figure",25,3,1,5.679,28,0.7,1,0,0,1.087,"skip",0,NA,4.744
"2237","pork","emperor",26,3,35,10.191,19,0.475,1,1,1,0.944,"emporer",0,NA,4.647
"2237","biology","temper",27,3,1,6.976,20,0.5,0,1,0,1.143,"",NA,NA,NA
"2237","replace","roach",28,3,1,3.648,36,0.9,1,0,0,1.04,"skip",0,NA,3.672
"2237","bias","sirloin",29,3,1,4.888,10,0.25,0,0,1,0.615,"",NA,NA,NA
"2237","bacon","feud",30,3,1,5.696,31,0.775,1,0,0,0.672,"skip",0,NA,3.743
"2237","climax","saucer",31,3,50,11.446,4,0.1,1,1,1,19.367,"saucer",1,NA,3.401
"2237","glue","force",32,3,1,6.983,34,0.85,1,0,0,1.046,"skip",0,NA,5.111
"2237","visit","glove",33,3,1,3.528,18,0.45,0,1,0,0.776,"",NA,NA,NA
"2237","risk","zero",34,3,1,2.64,2,0.05,0,0,1,0.848,"",NA,NA,NA
"2237","calf","annoy",35,3,1,7.04,1,0.025,1,1,1,0.847,"annoy",1,NA,5.645
"2237","forest","knob",36,3,1,6.759,32,0.8,1,0,0,4.168,"skip",0,NA,3.695
"2237","nerve","bumper",37,3,1,2.774,33,0.825,0,0,1,1.031,"",NA,NA,NA
"2237","knock","otter",38,3,1,1.872,17,0.425,0,0,1,1.856,"",NA,NA,NA
"2237","link","crisis",39,3,35,24.775,5,0.125,1,0,0,2.182,"frantic",0,NA,4.862
"2237","smother","surgery",40,3,1,5.76,13,0.325,0,1,0,1.119,"",NA,NA,NA
"3109","collect","loyalty",1,1,17,4.059,8,0.2,0,1,0,1.485,"",NA,NA,NA
"3109","bacon","feud",2,1,86,3.592,34,0.85,1,1,1,1.079,"feud",1,NA,54.82
"3109","pork","emperor",3,1,57,3.099,6,0.15,0,0,1,0.956,"",NA,NA,NA
"3109","want","ascent",4,1,82,18.112,14,0.35,1,0,0,2.148,"foam",0,NA,38.941
"3109","need","faucet",5,1,9,5.165,40,1,0,1,0,0.932,"",NA,NA,NA
"3109","biology","temper",6,1,27,7.128,17,0.425,0,1,0,1.33,"",NA,NA,NA
"3109","caring","skirt",7,1,99,4.454,7,0.175,1,1,1,1.25,"glide",0,NA,28.508
"3109","prison","loaf",8,1,73,2.237,27,0.675,0,0,1,0.866,"",NA,NA,NA
"3109","plant","worm",9,1,72,2.387,4,0.1,1,0,0,1.155,"saucer",0,NA,17.293
"3109","banner","glide",10,1,78,3.453,30,0.75,1,0,0,1.983,"copy",0,NA,48.131
"3109","copy","bedroom",11,1,79,3.645,3,0.075,1,1,1,1.196,"bedroom",1,NA,7.957
"3109","replace","roach",12,1,84,2.343,5,0.125,1,1,1,2.128,"laugh",0,NA,6.502
"3109","nerve","bumper",13,1,29,2.784,22,0.55,1,0,0,1.541,"bumper",1,NA,20.987
"3109","process","joker",14,1,71,3.584,19,0.475,0,0,1,1.207,"",NA,NA,NA
"3109","chicken","beet",15,1,92,7.356,13,0.325,1,1,1,3.704,"mafia",0,NA,48.4
"3109","link","crisis",16,1,78,7.172,35,0.875,1,1,1,2.124,"glide",0,NA,41.988
"3109","smother","surgery",17,1,74,2.208,38,0.95,1,0,0,1.468,"surgery",1,NA,13.328
"3109","shrink","mafia",18,1,76,4.196,29,0.725,1,1,1,1.985,"mafia",1,NA,14.418
"3109","fan","feature",19,1,76,2.683,11,0.275,1,1,1,1.393,"otter",0,NA,14.013
"3109","climax","saucer",20,1,31,3.202,2,0.05,1,0,0,1.02,"bedroom",0,NA,42.816
"3109","grip","beach",21,1,69,2.942,21,0.525,0,0,1,1.087,"",NA,NA,NA
"3109","calf","annoy",22,1,32,4.756,20,0.5,1,0,0,2.09,"annoy",1,NA,21.689
"3109","bullet","walkway",23,1,68,2.167,9,0.225,0,0,1,2.044,"",NA,NA,NA
"3109","rock","milk",24,1,71,3.981,25,0.625,0,0,1,2.091,"",NA,NA,NA
"3109","mill","feast",25,1,81,2.923,15,0.375,1,1,1,2.121,"feud",0,NA,9.762
"3109","forest","knob",26,1,65,2.656,23,0.575,0,0,1,1.098,"",NA,NA,NA
"3109","capital","figure",27,1,78,3.217,32,0.8,1,0,0,1.529,"figure",1,NA,18.766
"3109","bias","sirloin",28,1,18,16.131,37,0.925,0,1,0,2.045,"",NA,NA,NA
"3109","fee","chowder",29,1,93,4.311,12,0.3,1,1,1,2.53,"date",0,NA,6.796
"3109","remind","foam",30,1,20,3.452,31,0.775,0,1,0,2.144,"",NA,NA,NA
"3109","bleach","ruin",31,1,31,5.434,33,0.825,1,0,0,1.688,"ruin",1,NA,17.274
"3109","glue","force",32,1,74,3.083,28,0.7,0,0,1,1.184,"",NA,NA,NA
"3109","port","cinema",33,1,68,2.409,18,0.45,0,0,1,1.734,"",NA,NA,NA
"3109","risk","zero",34,1,27,2.971,10,0.25,0,1,0,1.301,"",NA,NA,NA
"3109","visit","glove",35,1,26,3.759,24,0.6,0,1,0,1.714,"",NA,NA,NA
"3109","pea","bathtub",36,1,56,22.738,36,0.9,1,0,0,10.239,"bathtub",1,NA,19.668
"3109","knock","otter",37,1,16,3.987,26,0.65,0,1,0,1.04,"",NA,NA,NA
"3109","find","clown",38,1,1,7.675,1,0.025,0,0,1,12.477,"",NA,NA,NA
"3109","date","laugh",39,1,16,3.388,16,0.4,0,1,0,1.371,"",NA,NA,NA
"3109","anger","decay",40,1,28,4.272,39,0.975,0,1,0,1.448,"",NA,NA,NA
"3109","anger","decay",1,2,28,4.272,39,0.975,0,1,0,1.448,"",NA,NA,NA
"3109","port","cinema",2,2,68,2.409,18,0.45,0,0,1,1.734,"",NA,NA,NA
"3109","visit","glove",3,2,26,3.759,24,0.6,0,1,0,1.714,"",NA,NA,NA
"3109","plant","worm",4,2,72,2.387,4,0.1,1,0,0,1.155,"worm",1,NA,29.808
"3109","process","joker",5,2,71,3.584,19,0.475,0,0,1,1.207,"",NA,NA,NA
"3109","copy","bedroom",6,2,79,3.645,3,0.075,1,1,1,1.196,"bedroom",1,NA,35.533
"3109","banner","glide",7,2,78,3.453,30,0.75,1,0,0,1.983,"joker",0,NA,14.54
"3109","nerve","bumper",8,2,29,2.784,22,0.55,1,0,0,1.541,"bumper",1,NA,22.863
"3109","grip","beach",9,2,69,2.942,21,0.525,0,0,1,1.087,"",NA,NA,NA
"3109","biology","temper",10,2,27,7.128,17,0.425,0,1,0,1.33,"",NA,NA,NA
"3109","smother","surgery",11,2,74,2.208,38,0.95,1,0,0,1.468,"surgery",1,NA,32.697
"3109","chicken","beet",12,2,92,7.356,13,0.325,1,1,1,3.704,"dinner",0,NA,7.434
"3109","want","ascent",13,2,82,18.112,14,0.35,1,0,0,2.148,"ascent",1,NA,12.828
"3109","fee","chowder",14,2,93,4.311,12,0.3,1,1,1,2.53,"loaf",0,NA,12.082
"3109","caring","skirt",15,2,99,4.454,7,0.175,1,1,1,1.25,"skirt",1,NA,21.966
"3109","date","laugh",16,2,16,3.388,16,0.4,0,1,0,1.371,"",NA,NA,NA
"3109","remind","foam",17,2,20,3.452,31,0.775,0,1,0,2.144,"",NA,NA,NA
"3109","prison","loaf",18,2,73,2.237,27,0.675,0,0,1,0.866,"",NA,NA,NA
"3109","climax","saucer",19,2,31,3.202,2,0.05,1,0,0,1.02,"saucer",1,NA,27.898
"3109","calf","annoy",20,2,32,4.756,20,0.5,1,0,0,2.09,"pork",0,NA,17.083
"3109","pork","emperor",21,2,57,3.099,6,0.15,0,0,1,0.956,"",NA,NA,NA
"3109","rock","milk",22,2,71,3.981,25,0.625,0,0,1,2.091,"",NA,NA,NA
"3109","mill","feast",23,2,81,2.923,15,0.375,1,1,1,2.121,"feast",1,NA,26.243
"3109","find","clown",24,2,1,7.675,1,0.025,0,0,1,12.477,"",NA,NA,NA
"3109","capital","figure",25,2,78,3.217,32,0.8,1,0,0,1.529,"banner",0,NA,14.441
"3109","collect","loyalty",26,2,17,4.059,8,0.2,0,1,0,1.485,"",NA,NA,NA
"3109","bullet","walkway",27,2,68,2.167,9,0.225,0,0,1,2.044,"",NA,NA,NA
"3109","fan","feature",28,2,76,2.683,11,0.275,1,1,1,1.393,"feature",1,NA,13.56
"3109","bleach","ruin",29,2,31,5.434,33,0.825,1,0,0,1.688,"feud",0,NA,29.278
"3109","need","faucet",30,2,9,5.165,40,1,0,1,0,0.932,"",NA,NA,NA
"3109","bias","sirloin",31,2,18,16.131,37,0.925,0,1,0,2.045,"",NA,NA,NA
"3109","forest","knob",32,2,65,2.656,23,0.575,0,0,1,1.098,"",NA,NA,NA
"3109","knock","otter",33,2,16,3.987,26,0.65,0,1,0,1.04,"",NA,NA,NA
"3109","risk","zero",34,2,27,2.971,10,0.25,0,1,0,1.301,"",NA,NA,NA
"3109","bacon","feud",35,2,86,3.592,34,0.85,1,1,1,1.079,"calf",0,NA,9.217
"3109","glue","force",36,2,74,3.083,28,0.7,0,0,1,1.184,"",NA,NA,NA
"3109","pea","bathtub",37,2,56,22.738,36,0.9,1,0,0,10.239,"link",0,NA,6.685
"3109","shrink","mafia",38,2,76,4.196,29,0.725,1,1,1,1.985,"clown",0,NA,11.463
"3109","replace","roach",39,2,84,2.343,5,0.125,1,1,1,2.128,"find",0,NA,6.147
"3109","link","crisis",40,2,78,7.172,35,0.875,1,1,1,2.124,"port",0,NA,10.077
"3109","smother","surgery",1,3,74,2.208,38,0.95,1,0,0,1.468,"find",0,NA,11.948
"3109","nerve","bumper",2,3,29,2.784,22,0.55,1,0,0,1.541,"clown",0,NA,6.543
"3109","shrink","mafia",3,3,76,4.196,29,0.725,1,1,1,1.985,"port",0,NA,7.54
"3109","fan","feature",4,3,76,2.683,11,0.275,1,1,1,1.393,"feature",1,NA,5.375
"3109","calf","annoy",5,3,32,4.756,20,0.5,1,0,0,2.09,"pork",0,NA,5.483
"3109","bullet","walkway",6,3,68,2.167,9,0.225,0,0,1,2.044,"",NA,NA,NA
"3109","link","crisis",7,3,78,7.172,35,0.875,1,1,1,2.124,"clown",0,NA,7.59
"3109","banner","glide",8,3,78,3.453,30,0.75,1,0,0,1.983,"find",0,NA,6.59
"3109","copy","bedroom",9,3,79,3.645,3,0.075,1,1,1,1.196,"crisis",0,NA,9.581
"3109","plant","worm",10,3,72,2.387,4,0.1,1,0,0,1.155,"annoy",0,NA,7.876
"3109","bias","sirloin",11,3,18,16.131,37,0.925,0,1,0,2.045,"",NA,NA,NA
"3109","capital","figure",12,3,78,3.217,32,0.8,1,0,0,1.529,"bacon",0,NA,7.752
"3109","prison","loaf",13,3,73,2.237,27,0.675,0,0,1,0.866,"",NA,NA,NA
"3109","port","cinema",14,3,68,2.409,18,0.45,0,0,1,1.734,"",NA,NA,NA
"3109","collect","loyalty",15,3,17,4.059,8,0.2,0,1,0,1.485,"",NA,NA,NA
"3109","mill","feast",16,3,81,2.923,15,0.375,1,1,1,2.121,"feud",0,NA,6.363
"3109","knock","otter",17,3,16,3.987,26,0.65,0,1,0,1.04,"",NA,NA,NA
"3109","forest","knob",18,3,65,2.656,23,0.575,0,0,1,1.098,"",NA,NA,NA
"3109","need","faucet",19,3,9,5.165,40,1,0,1,0,0.932,"",NA,NA,NA
"3109","caring","skirt",20,3,99,4.454,7,0.175,1,1,1,1.25,"bumper",0,NA,11.322
"3109","bacon","feud",21,3,86,3.592,34,0.85,1,1,1,1.079,"milk",0,NA,12.3
"3109","glue","force",22,3,74,3.083,28,0.7,0,0,1,1.184,"",NA,NA,NA
"3109","grip","beach",23,3,69,2.942,21,0.525,0,0,1,1.087,"",NA,NA,NA
"3109","risk","zero",24,3,27,2.971,10,0.25,0,1,0,1.301,"",NA,NA,NA
"3109","pea","bathtub",25,3,56,22.738,36,0.9,1,0,0,10.239,"pods",0,NA,7.855
"3109","date","laugh",26,3,16,3.388,16,0.4,0,1,0,1.371,"",NA,NA,NA
"3109","visit","glove",27,3,26,3.759,24,0.6,0,1,0,1.714,"",NA,NA,NA
"3109","find","clown",28,3,1,7.675,1,0.025,0,0,1,12.477,"",NA,NA,NA
"3109","want","ascent",29,3,82,18.112,14,0.35,1,0,0,2.148,"need",0,NA,4.462
"3109","rock","milk",30,3,71,3.981,25,0.625,0,0,1,2.091,"",NA,NA,NA
"3109","process","joker",31,3,71,3.584,19,0.475,0,0,1,1.207,"",NA,NA,NA
"3109","climax","saucer",32,3,31,3.202,2,0.05,1,0,0,1.02,"chowder",0,NA,10.547
"3109","biology","temper",33,3,27,7.128,17,0.425,0,1,0,1.33,"",NA,NA,NA
"3109","replace","roach",34,3,84,2.343,5,0.125,1,1,1,2.128,"visit",0,NA,10.199
"3109","chicken","beet",35,3,92,7.356,13,0.325,1,1,1,3.704,"dinner",0,NA,5.236
"3109","remind","foam",36,3,20,3.452,31,0.775,0,1,0,2.144,"",NA,NA,NA
"3109","pork","emperor",37,3,57,3.099,6,0.15,0,0,1,0.956,"",NA,NA,NA
"3109","fee","chowder",38,3,93,4.311,12,0.3,1,1,1,2.53,"remind",0,NA,8.625
"3109","bleach","ruin",39,3,31,5.434,33,0.825,1,0,0,1.688,"buy",0,NA,9.03
"3109","anger","decay",40,3,28,4.272,39,0.975,0,1,0,1.448,"",NA,NA,NA
"4214","process","joker",1,1,1,1.774,25,0.625,0,1,0,0.822,"",NA,NA,NA
"4214","replace","roach",2,1,1,1.279,15,0.375,0,1,0,0.71,"",NA,NA,NA
"4214","forest","knob",3,1,1,5.638,32,0.8,1,1,1,0.934,"tree",0,NA,33.085
"4214","collect","loyalty",4,1,1,1.47,38,0.95,0,0,1,0.71,"",NA,NA,NA
"4214","port","cinema",5,1,1,2.334,18,0.45,0,1,0,0.727,"",NA,NA,NA
"4214","capital","figure",6,1,1,4.895,3,0.075,1,0,0,0.862,"skip",0,NA,10.243
"4214","fee","chowder",7,1,1,4.693,2,0.05,1,1,1,6.167,"skip",0,NA,3.135
"4214","fan","feature",8,1,1,1.807,5,0.125,1,0,0,0.894,"skip",0,NA,2.774
"4214","climax","saucer",9,1,1,1.846,37,0.925,1,1,1,0.91,"skip",0,NA,2.959
"4214","bleach","ruin",10,1,1,2.983,33,0.825,1,1,1,0.614,"skip",0,NA,17.503
"4214","need","faucet",11,1,1,3.207,7,0.175,1,0,0,0.822,"skip",0,NA,2.559
"4214","smother","surgery",12,1,100,3.646,24,0.6,0,1,0,0.807,"",NA,NA,NA
"4214","bacon","feud",13,1,1,1.79,40,1,0,0,1,0.703,"",NA,NA,NA
"4214","grip","beach",14,1,76,9.536,10,0.25,0,1,0,1.151,"",NA,NA,NA
"4214","biology","temper",15,1,1,1.638,30,0.75,1,1,1,0.631,"temper",1,NA,14.367
"4214","visit","glove",16,1,1,1.526,23,0.575,0,0,1,0.718,"",NA,NA,NA
"4214","chicken","beet",17,1,1,38.453,1,0.025,1,0,0,18.197,"beet",1,NA,16.077
"4214","link","crisis",18,1,1,12.254,16,0.4,0,1,0,1.087,"",NA,NA,NA
"4214","remind","foam",19,1,1,2.166,29,0.725,1,1,1,0.783,"skip",0,NA,3.053
"4214","risk","zero",20,1,1,1.742,39,0.975,1,1,1,0.68,"skip",0,NA,1.991
"4214","nerve","bumper",21,1,1,1.99,21,0.525,0,1,0,0.718,"",NA,NA,NA
"4214","mill","feast",22,1,1,1.654,9,0.225,0,0,1,0.903,"",NA,NA,NA
"4214","bullet","walkway",23,1,1,1.382,17,0.425,0,0,1,0.943,"",NA,NA,NA
"4214","rock","milk",24,1,1,1.55,35,0.875,1,1,1,1.255,"skip",0,NA,2.258
"4214","knock","otter",25,1,1,1.526,12,0.3,1,0,0,0.735,"skip",0,NA,1.879
"4214","pork","emperor",26,1,100,2.502,31,0.775,0,0,1,0.67,"",NA,NA,NA
"4214","bias","sirloin",27,1,1,2.006,36,0.9,0,0,1,1.015,"",NA,NA,NA
"4214","caring","skirt",28,1,1,2.557,27,0.675,1,1,1,0.963,"skip",0,NA,1.26
"4214","plant","worm",29,1,100,10.286,19,0.475,0,1,0,1.238,"",NA,NA,NA
"4214","pea","bathtub",30,1,1,1.903,11,0.275,1,0,0,0.871,"skip",0,NA,11.101
"4214","prison","loaf",31,1,100,3.366,20,0.5,0,0,1,0.558,"",NA,NA,NA
"4214","want","ascent",32,1,1,1.966,14,0.35,0,1,0,1.109,"",NA,NA,NA
"4214","shrink","mafia",33,1,1,1.782,6,0.15,1,0,0,6.791,"skip",0,NA,2.779
"4214","date","laugh",34,1,1,3.135,4,0.1,1,0,0,0.974,"skip",0,NA,1.624
"4214","find","clown",35,1,1,2.126,34,0.85,1,1,1,0.806,"skip",0,NA,1.454
"4214","banner","glide",36,1,1,1.576,22,0.55,0,1,0,0.718,"",NA,NA,NA
"4214","glue","force",37,1,1,1.374,13,0.325,1,0,0,0.886,"skip",0,NA,2.582
"4214","calf","annoy",38,1,100,2.359,26,0.65,0,0,1,0.702,"",NA,NA,NA
"4214","anger","decay",39,1,100,4.167,28,0.7,0,0,1,1.022,"",NA,NA,NA
"4214","copy","bedroom",40,1,1,1.926,8,0.2,1,0,0,0.951,"skip",0,NA,2.361
"4214","fee","chowder",1,2,1,4.693,2,0.05,1,1,1,6.167,"skip",0,NA,2.547
"4214","risk","zero",2,2,1,1.742,39,0.975,1,1,1,0.68,"zero",1,NA,10.886
"4214","pea","bathtub",3,2,1,1.903,11,0.275,1,0,0,0.871,"skip",0,NA,2.214
"4214","nerve","bumper",4,2,1,1.99,21,0.525,0,1,0,0.718,"",NA,NA,NA
"4214","remind","foam",5,2,1,2.166,29,0.725,1,1,1,0.783,"skip",0,NA,1.717
"4214","bias","sirloin",6,2,1,2.006,36,0.9,0,0,1,1.015,"",NA,NA,NA
"4214","replace","roach",7,2,1,1.279,15,0.375,0,1,0,0.71,"",NA,NA,NA
"4214","capital","figure",8,2,1,4.895,3,0.075,1,0,0,0.862,"figure",1,NA,15.804
"4214","find","clown",9,2,1,2.126,34,0.85,1,1,1,0.806,"skip",0,NA,2.335
"4214","biology","temper",10,2,1,1.638,30,0.75,1,1,1,0.631,"temper",1,NA,10.663
"4214","bleach","ruin",11,2,1,2.983,33,0.825,1,1,1,0.614,"skip",0,NA,1.287
"4214","bullet","walkway",12,2,1,1.382,17,0.425,0,0,1,0.943,"",NA,NA,NA
"4214","climax","saucer",13,2,1,1.846,37,0.925,1,1,1,0.91,"V",0,NA,6.375
"4214","bacon","feud",14,2,1,1.79,40,1,0,0,1,0.703,"",NA,NA,NA
"4214","collect","loyalty",15,2,1,1.47,38,0.95,0,0,1,0.71,"",NA,NA,NA
"4214","pork","emperor",16,2,100,2.502,31,0.775,0,0,1,0.67,"",NA,NA,NA
"4214","fan","feature",17,2,1,1.807,5,0.125,1,0,0,0.894,"skip",0,NA,11.074
"4214","anger","decay",18,2,100,4.167,28,0.7,0,0,1,1.022,"",NA,NA,NA
"4214","forest","knob",19,2,1,5.638,32,0.8,1,1,1,0.934,"skip",0,NA,1.579
"4214","caring","skirt",20,2,1,2.557,27,0.675,1,1,1,0.963,"skip",0,NA,1.416
"4214","link","crisis",21,2,1,12.254,16,0.4,0,1,0,1.087,"",NA,NA,NA
"4214","rock","milk",22,2,1,1.55,35,0.875,1,1,1,1.255,"skip",0,NA,1.477
"4214","plant","worm",23,2,100,10.286,19,0.475,0,1,0,1.238,"",NA,NA,NA
"4214","calf","annoy",24,2,100,2.359,26,0.65,0,0,1,0.702,"",NA,NA,NA
"4214","copy","bedroom",25,2,1,1.926,8,0.2,1,0,0,0.951,"skip",0,NA,2.017
"4214","visit","glove",26,2,1,1.526,23,0.575,0,0,1,0.718,"",NA,NA,NA
"4214","date","laugh",27,2,1,3.135,4,0.1,1,0,0,0.974,"skip",0,NA,1.302
"4214","process","joker",28,2,1,1.774,25,0.625,0,1,0,0.822,"",NA,NA,NA
"4214","smother","surgery",29,2,100,3.646,24,0.6,0,1,0,0.807,"",NA,NA,NA
"4214","shrink","mafia",30,2,1,1.782,6,0.15,1,0,0,6.791,"skip",0,NA,1.261
"4214","glue","force",31,2,1,1.374,13,0.325,1,0,0,0.886,"skip",0,NA,1.47
"4214","chicken","beet",32,2,1,38.453,1,0.025,1,0,0,18.197,"beet",1,NA,7.927
"4214","mill","feast",33,2,1,1.654,9,0.225,0,0,1,0.903,"",NA,NA,NA
"4214","prison","loaf",34,2,100,3.366,20,0.5,0,0,1,0.558,"",NA,NA,NA
"4214","banner","glide",35,2,1,1.576,22,0.55,0,1,0,0.718,"",NA,NA,NA
"4214","grip","beach",36,2,76,9.536,10,0.25,0,1,0,1.151,"",NA,NA,NA
"4214","need","faucet",37,2,1,3.207,7,0.175,1,0,0,0.822,"skip",0,NA,2.199
"4214","want","ascent",38,2,1,1.966,14,0.35,0,1,0,1.109,"",NA,NA,NA
"4214","port","cinema",39,2,1,2.334,18,0.45,0,1,0,0.727,"",NA,NA,NA
"4214","knock","otter",40,2,1,1.526,12,0.3,1,0,0,0.735,"skip",0,NA,1.235
"4214","grip","beach",1,3,76,9.536,10,0.25,0,1,0,1.151,"",NA,NA,NA
"4214","anger","decay",2,3,100,4.167,28,0.7,0,0,1,1.022,"",NA,NA,NA
"4214","plant","worm",3,3,100,10.286,19,0.475,0,1,0,1.238,"",NA,NA,NA
"4214","bleach","ruin",4,3,1,2.983,33,0.825,1,1,1,0.614,"skip",0,NA,3.029
"4214","fan","feature",5,3,1,1.807,5,0.125,1,0,0,0.894,"skip",0,NA,1.303
"4214","mill","feast",6,3,1,1.654,9,0.225,0,0,1,0.903,"",NA,NA,NA
"4214","pea","bathtub",7,3,1,1.903,11,0.275,1,0,0,0.871,"skip",0,NA,2.918
"4214","caring","skirt",8,3,1,2.557,27,0.675,1,1,1,0.963,"skip",0,NA,1.446
"4214","collect","loyalty",9,3,1,1.47,38,0.95,0,0,1,0.71,"",NA,NA,NA
"4214","nerve","bumper",10,3,1,1.99,21,0.525,0,1,0,0.718,"",NA,NA,NA
"4214","climax","saucer",11,3,1,1.846,37,0.925,1,1,1,0.91,"skip",0,NA,1.551
