"subn","word1","word2","jol","jolrt","trial","list","practice","jolrank","jolrankp"
"2687","copy","bedroom",-99,-99,40,2,1,40,1
"2687","smother","surgery",1,6.978,1,3,1,1,0.025
"2687","chicken","beet",1,3.087,2,3,0,2,0.05
"2687","banner","glide",1,2.933,3,3,1,3,0.075
"2687","capital","figure",1,3.271,4,3,0,4,0.1
"2687","visit","glove",2,4.583,5,3,1,37,0.925
"2687","nerve","bumper",1,3.183,6,3,1,5,0.125
"2687","knock","otter",1,3.405,7,3,0,6,0.15
"2687","find","clown",1,6.865,8,3,1,7,0.175
"2687","fee","chowder",1,2.962,9,3,0,8,0.2
"2687","shrink","mafia",100,5.684,10,3,0,38,0.95
"2687","calf","annoy",1,3.339,11,3,1,9,0.225
"2687","bullet","walkway",100,4.354,12,3,1,39,0.975
"2687","fan","feature",1,3.41,13,3,0,10,0.25
"2687","collect","loyalty",1,3.111,14,3,1,11,0.275
"2687","date","laugh",1,2.824,15,3,0,12,0.3
"2687","glue","force",1,3.491,16,3,1,13,0.325
"2687","link","crisis",1,2.883,17,3,0,14,0.35
"2687","plant","worm",1,4.176,18,3,1,15,0.375
"2687","grip","beach",1,5.706,19,3,0,16,0.4
"2687","bias","sirloin",1,2.991,20,3,1,17,0.425
"2687","mill","feast",1,3.205,21,3,0,18,0.45
"2687","pea","bathtub",1,3.458,22,3,1,19,0.475
"2687","bleach","ruin",1,3.073,23,3,0,20,0.5
"2687","bacon","feud",1,3.106,24,3,1,21,0.525
"2687","remind","foam",1,4.915,25,3,0,22,0.55
"2687","pork","emperor",1,3.118,26,3,1,23,0.575
"2687","rock","milk",1,2.552,27,3,0,24,0.6
"2687","anger","decay",1,4.633,28,3,1,25,0.625
"2687","need","faucet",1,2.932,29,3,0,26,0.65
"2687","replace","roach",1,2.903,30,3,1,27,0.675
"2687","process","joker",1,3.413,31,3,0,28,0.7
"2687","caring","skirt",1,3.086,32,3,1,29,0.725
"2687","biology","temper",1,2.993,33,3,0,30,0.75
"2687","risk","zero",1,3.132,34,3,1,31,0.775
"2687","prison","loaf",100,4.373,35,3,0,40,1
"2687","climax","saucer",1,3.154,36,3,0,32,0.8
"2687","copy","bedroom",1,3.094,37,3,1,33,0.825
"2687","port","cinema",1,3.487,38,3,0,34,0.85
"2687","want","ascent",1,3.125,39,3,1,35,0.875
"2687","forest","knob",1,2.836,40,3,0,36,0.9
"2812","process","joker",-99,-99,1,1,1,2,0.025
"2812","fee","chowder",-99,-99,2,1,0,21,0.05
"2812","banner","glide",-99,-99,3,1,0,1,0.075
"2812","caring","skirt",-99,-99,4,1,1,20,0.1
"2812","grip","beach",-99,-99,5,1,0,29,0.125
"2812","date","laugh",-99,-99,6,1,0,33,0.15
"2812","bacon","feud",-99,-99,7,1,0,5,0.175
"2812","fan","feature",-99,-99,8,1,0,9,0.2
"2812","plant","worm",-99,-99,9,1,1,40,0.225
"2812","bias","sirloin",-99,-99,10,1,0,3,0.25
"2812","port","cinema",-99,-99,11,1,0,27,0.275
"2812","pea","bathtub",-99,-99,12,1,0,15,0.3
"2812","forest","knob",-99,-99,13,1,1,12,0.325
"2812","biology","temper",-99,-99,14,1,0,17,0.35
"2812","nerve","bumper",-99,-99,15,1,1,22,0.375
"2812","capital","figure",-99,-99,16,1,1,34,0.4
"2812","rock","milk",-99,-99,17,1,0,35,0.425
"2812","find","clown",-99,-99,18,1,1,38,0.45
"2812","prison","loaf",-99,-99,19,1,1,6,0.475
"2812","want","ascent",-99,-99,20,1,1,26,0.5
"2812","need","faucet",-99,-99,21,1,0,19,0.525
"2812","chicken","beet",-99,-99,22,1,0,23,0.55
"2812","remind","foam",-99,-99,23,1,1,8,0.575
"2812","calf","annoy",-99,-99,24,1,1,16,0.6
"2812","bullet","walkway",-99,-99,25,1,0,7,0.625
"2812","anger","decay",-99,-99,26,1,0,31,0.65
"2812","link","crisis",-99,-99,27,1,0,37,0.675
"2812","bleach","ruin",-99,-99,28,1,1,4,0.7
"2812","knock","otter",-99,-99,29,1,0,25,0.725
"2812","visit","glove",-99,-99,30,1,1,28,0.75
"2812","climax","saucer",-99,-99,31,1,0,13,0.775
"2812","copy","bedroom",-99,-99,32,1,0,39,0.8
"2812","mill","feast",-99,-99,33,1,1,32,0.825
"2812","risk","zero",-99,-99,34,1,0,11,0.85
"2812","pork","emperor",-99,-99,35,1,1,14,0.875
"2812","glue","force",-99,-99,36,1,1,36,0.9
"2812","replace","roach",-99,-99,37,1,1,18,0.925
"2812","collect","loyalty",-99,-99,38,1,1,24,0.95
"2812","shrink","mafia",-99,-99,39,1,1,10,0.975
"2812","smother","surgery",-99,-99,40,1,1,30,1
"2812","shrink","mafia",-99,-99,1,2,1,1,0.025
"2812","calf","annoy",-99,-99,2,2,1,2,0.05
"2812","climax","saucer",-99,-99,3,2,0,3,0.075
"2812","want","ascent",-99,-99,4,2,1,4,0.1
"2812","plant","worm",-99,-99,5,2,1,5,0.125
"2812","fee","chowder",-99,-99,6,2,0,6,0.15
"2812","glue","force",-99,-99,7,2,1,7,0.175
"2812","pork","emperor",-99,-99,8,2,1,8,0.2
"2812","bleach","ruin",-99,-99,9,2,1,9,0.225
"2812","process","joker",-99,-99,10,2,1,10,0.25
"2812","chicken","beet",-99,-99,11,2,0,11,0.275
"2812","date","laugh",-99,-99,12,2,0,12,0.3
"2812","pea","bathtub",-99,-99,13,2,0,13,0.325
"2812","need","faucet",-99,-99,14,2,0,14,0.35
"2812","mill","feast",-99,-99,15,2,1,15,0.375
"2812","knock","otter",-99,-99,16,2,0,16,0.4
"2812","remind","foam",-99,-99,17,2,1,17,0.425
"2812","prison","loaf",-99,-99,18,2,1,18,0.45
"2812","forest","knob",-99,-99,19,2,1,19,0.475
"2812","copy","bedroom",-99,-99,20,2,0,20,0.5
"2812","bacon","feud",-99,-99,21,2,0,21,0.525
"2812","collect","loyalty",-99,-99,22,2,1,22,0.55
"2812","link","crisis",-99,-99,23,2,0,23,0.575
"2812","caring","skirt",-99,-99,24,2,1,24,0.6
"2812","biology","temper",-99,-99,25,2,0,25,0.625
"2812","anger","decay",-99,-99,26,2,0,26,0.65
"2812","nerve","bumper",-99,-99,27,2,1,27,0.675
"2812","bullet","walkway",-99,-99,28,2,0,28,0.7
"2812","rock","milk",-99,-99,29,2,0,29,0.725
"2812","port","cinema",-99,-99,30,2,0,30,0.75
"2812","fan","feature",-99,-99,31,2,0,31,0.775
"2812","banner","glide",-99,-99,32,2,0,32,0.8
"2812","visit","glove",-99,-99,33,2,1,33,0.825
"2812","capital","figure",-99,-99,34,2,1,34,0.85
"2812","find","clown",-99,-99,35,2,1,35,0.875
"2812","grip","beach",-99,-99,36,2,0,36,0.9
"2812","replace","roach",-99,-99,37,2,1,37,0.925
"2812","smother","surgery",-99,-99,38,2,1,38,0.95
"2812","bias","sirloin",-99,-99,39,2,0,39,0.975
"2812","risk","zero",-99,-99,40,2,0,40,1
"2812","knock","otter",28,21.324,1,3,0,25,0.625
"2812","smother","surgery",53,8.655,2,3,1,30,0.75
"2812","port","cinema",41,4.367,3,3,0,27,0.675
"2812","fan","feature",8,10.287,4,3,0,9,0.225
"2812","anger","decay",53,7.615,5,3,0,31,0.775
"2812","want","ascent",34,8.039,6,3,1,26,0.65
"2812","biology","temper",15,3.149,7,3,0,17,0.425
"2812","date","laugh",60,2.727,8,3,0,33,0.825
"2812","remind","foam",4,2.647,9,3,1,8,0.2
"2812","visit","glove",43,5.687,10,3,1,28,0.7
"2812","climax","saucer",11,12.094,11,3,0,13,0.325
"2812","collect","loyalty",27,2.254,12,3,1,24,0.6
"2812","risk","zero",9,2.871,13,3,0,11,0.275
"2812","capital","figure",65,9.27,14,3,1,34,0.85
"2812","rock","milk",69,2.927,15,3,0,35,0.875
"2812","caring","skirt",16,3.255,16,3,1,20,0.5
"2812","copy","bedroom",72,5.799,17,3,0,39,0.975
"2812","mill","feast",59,2.615,18,3,1,32,0.8
"2812","fee","chowder",17,2.335,19,3,0,21,0.525
"2812","shrink","mafia",8,8.238,20,3,1,10,0.25
"2812","banner","glide",1,2.694,21,3,0,1,0.025
"2812","replace","roach",15,2.087,22,3,1,18,0.45
"2812","plant","worm",75,2.262,23,3,1,40,1
"2812","glue","force",69,2.831,24,3,1,36,0.9
"2812","pork","emperor",11,2.136,25,3,1,14,0.35
"2812","pea","bathtub",12,2.981,26,3,0,15,0.375
"2812","process","joker",1,8.063,27,3,1,2,0.05
"2812","link","crisis",70,6.43,28,3,0,37,0.925
"2812","bias","sirloin",1,2.399,29,3,0,3,0.075
"2812","forest","knob",10,7.903,30,3,1,12,0.3
"2812","nerve","bumper",19,2.15,31,3,1,22,0.55
"2812","calf","annoy",13,3.343,32,3,1,16,0.4
"2812","bleach","ruin",1,2.703,33,3,1,4,0.1
"2812","bacon","feud",1,2.055,34,3,0,5,0.125
"2812","need","faucet",15,2.519,35,3,0,19,0.475
"2812","find","clown",70,14.19,36,3,1,38,0.95
"2812","prison","loaf",1,8.776,37,3,1,6,0.15
"2812","grip","beach",43,5.918,38,3,0,29,0.725
"2812","chicken","beet",22,3.095,39,3,0,23,0.575
"2812","bullet","walkway",1,1.967,40,3,0,7,0.175
"2912","copy","bedroom",-99,-99,1,1,1,40,0.025
"2912","visit","glove",-99,-99,2,1,1,20,0.05
"2912","calf","annoy",-99,-99,3,1,0,7,0.075
"2912","fan","feature",-99,-99,4,1,0,39,0.1
"2912","knock","otter",-99,-99,5,1,0,23,0.125
"2912","pea","bathtub",-99,-99,6,1,0,3,0.15
"2912","process","joker",-99,-99,7,1,0,5,0.175
"2912","risk","zero",-99,-99,8,1,1,26,0.2
"2912","chicken","beet",-99,-99,9,1,1,28,0.225
"2912","mill","feast",-99,-99,10,1,0,1,0.25
"2912","banner","glide",-99,-99,11,1,1,2,0.275
"2912","shrink","mafia",-99,-99,12,1,1,10,0.3
"2912","port","cinema",-99,-99,13,1,1,6,0.325
"2912","rock","milk",-99,-99,14,1,1,18,0.35
"2912","replace","roach",-99,-99,15,1,0,11,0.375
"2912","glue","force",-99,-99,16,1,0,27,0.4
"2912","capital","figure",-99,-99,17,1,1,8,0.425
"2912","climax","saucer",-99,-99,18,1,0,19,0.45
"2912","smother","surgery",-99,-99,19,1,0,9,0.475
"2912","caring","skirt",-99,-99,20,1,1,30,0.5
"2912","bullet","walkway",-99,-99,21,1,0,15,0.525
"2912","bacon","feud",-99,-99,22,1,1,32,0.55
"2912","prison","loaf",-99,-99,23,1,1,24,0.575
"2912","forest","knob",-99,-99,24,1,1,16,0.6
"2912","pork","emperor",-99,-99,25,1,1,38,0.625
"2912","bias","sirloin",-99,-99,26,1,0,13,0.65
"2912","find","clown",-99,-99,27,1,1,36,0.675
"2912","fee","chowder",-99,-99,28,1,0,37,0.7
"2912","need","faucet",-99,-99,29,1,0,31,0.725
"2912","plant","worm",-99,-99,30,1,1,22,0.75
"2912","bleach","ruin",-99,-99,31,1,1,4,0.775
"2912","remind","foam",-99,-99,32,1,0,17,0.8
"2912","anger","decay",-99,-99,33,1,1,34,0.825
"2912","grip","beach",-99,-99,34,1,0,21,0.85
"2912","want","ascent",-99,-99,35,1,0,35,0.875
"2912","biology","temper",-99,-99,36,1,1,14,0.9
"2912","nerve","bumper",-99,-99,37,1,0,29,0.925
"2912","link","crisis",-99,-99,38,1,0,25,0.95
"2912","collect","loyalty",-99,-99,39,1,1,12,0.975
"2912","date","laugh",-99,-99,40,1,0,33,1
"2912","calf","annoy",-99,-99,1,2,0,1,0.025
"2912","anger","decay",-99,-99,2,2,1,2,0.05
"2912","pork","emperor",-99,-99,3,2,1,3,0.075
"2912","nerve","bumper",-99,-99,4,2,0,4,0.1
"2912","caring","skirt",-99,-99,5,2,1,5,0.125
"2912","risk","zero",-99,-99,6,2,1,6,0.15
"2912","plant","worm",-99,-99,7,2,1,7,0.175
"2912","banner","glide",-99,-99,8,2,1,8,0.2
"2912","copy","bedroom",-99,-99,9,2,1,9,0.225
"2912","collect","loyalty",-99,-99,10,2,1,10,0.25
"2912","bullet","walkway",-99,-99,11,2,0,11,0.275
"2912","capital","figure",-99,-99,12,2,1,12,0.3
"2912","visit","glove",-99,-99,13,2,1,13,0.325
"2912","want","ascent",-99,-99,14,2,0,14,0.35
"2912","need","faucet",-99,-99,15,2,0,15,0.375
"2912","link","crisis",-99,-99,16,2,0,16,0.4
"2912","bias","sirloin",-99,-99,17,2,0,17,0.425
"2912","replace","roach",-99,-99,18,2,0,18,0.45
"2912","bleach","ruin",-99,-99,19,2,1,19,0.475
"2912","climax","saucer",-99,-99,20,2,0,20,0.5
"2912","prison","loaf",-99,-99,21,2,1,21,0.525
"2912","process","joker",-99,-99,22,2,0,22,0.55
"2912","mill","feast",-99,-99,23,2,0,23,0.575
"2912","shrink","mafia",-99,-99,24,2,1,24,0.6
"2912","port","cinema",-99,-99,25,2,1,25,0.625
"2912","knock","otter",-99,-99,26,2,0,26,0.65
"2912","remind","foam",-99,-99,27,2,0,27,0.675
"2912","forest","knob",-99,-99,28,2,1,28,0.7
"2912","bacon","feud",-99,-99,29,2,1,29,0.725
"2912","date","laugh",-99,-99,30,2,0,30,0.75
"2912","fee","chowder",-99,-99,31,2,0,31,0.775
"2912","rock","milk",-99,-99,32,2,1,32,0.8
"2912","pea","bathtub",-99,-99,33,2,0,33,0.825
"2912","fan","feature",-99,-99,34,2,0,34,0.85
"2912","smother","surgery",-99,-99,35,2,0,35,0.875
"2912","biology","temper",-99,-99,36,2,1,36,0.9
"2912","chicken","beet",-99,-99,37,2,1,37,0.925
"2912","glue","force",-99,-99,38,2,0,38,0.95
"2912","grip","beach",-99,-99,39,2,0,39,0.975
"2912","find","clown",-99,-99,40,2,1,40,1
"2912","pork","emperor",76,4.968,1,3,1,38,0.95
"2912","link","crisis",50,3.06,2,3,0,25,0.625
"2912","risk","zero",57,2.162,3,3,1,26,0.65
"2912","bullet","walkway",31,2.871,4,3,0,15,0.375
"2912","banner","glide",13,1.607,5,3,1,2,0.05
"2912","replace","roach",29,1.591,6,3,0,11,0.275
"2912","remind","foam",34,1.423,7,3,0,17,0.425
"2912","mill","feast",5,1.655,8,3,0,1,0.025
"2912","pea","bathtub",13,1.439,9,3,0,3,0.075
"2912","fan","feature",77,2.553,10,3,0,39,0.975
"2912","date","laugh",70,1.5,11,3,0,33,0.825
"2912","glue","force",59,1.871,12,3,0,27,0.675
"2912","climax","saucer",36,1.703,13,3,0,19,0.475
"2912","bacon","feud",69,1.687,14,3,1,32,0.8
"2912","plant","worm",37,2.087,15,3,1,22,0.55
"2912","caring","skirt",67,1.376,16,3,1,30,0.75
"2912","smother","surgery",27,4.318,17,3,0,9,0.225
"2912","visit","glove",36,1.714,18,3,1,20,0.5
"2912","grip","beach",36,2.123,19,3,0,21,0.525
"2912","bleach","ruin",23,1.511,20,3,1,4,0.1
"2912","chicken","beet",64,1.736,21,3,1,28,0.7
"2912","want","ascent",71,1.302,22,3,0,35,0.875
"2912","process","joker",23,2.224,23,3,0,5,0.125
"2912","collect","loyalty",30,1.231,24,3,1,12,0.3
"2912","knock","otter",40,1.208,25,3,0,23,0.575
"2912","find","clown",71,1.509,26,3,1,36,0.9
"2912","nerve","bumper",65,1.392,27,3,0,29,0.725
"2912","fee","chowder",75,1.639,28,3,0,37,0.925
"2912","shrink","mafia",27,1.703,29,3,1,10,0.25
"2912","rock","milk",35,2.655,30,3,1,18,0.45
"2912","need","faucet",68,3.991,31,3,0,31,0.775
"2912","calf","annoy",26,4.32,32,3,0,7,0.175
"2912","bias","sirloin",30,1.208,33,3,0,13,0.325
"2912","biology","temper",30,1.935,34,3,1,14,0.35
"2912","forest","knob",32,2.599,35,3,1,16,0.4
"2912","anger","decay",70,2.296,36,3,1,34,0.85
"2912","copy","bedroom",80,1.095,37,3,1,40,1
"2912","prison","loaf",42,2.344,38,3,1,24,0.6
"2912","port","cinema",23,1.585,39,3,1,6,0.15
"2912","capital","figure",26,1.358,40,3,1,8,0.2
"2983","link","crisis",-99,-99,1,1,1,7,0.025
"2983","process","joker",-99,-99,2,1,1,15,0.05
"2983","bullet","walkway",-99,-99,3,1,1,13,0.075
"2983","smother","surgery",-99,-99,4,1,1,23,0.1
"2983","collect","loyalty",-99,-99,5,1,0,18,0.125
"2983","pork","emperor",-99,-99,6,1,0,34,0.15
"2983","date","laugh",-99,-99,7,1,1,19,0.175
"2983","rock","milk",-99,-99,8,1,1,27,0.2
"2983","visit","glove",-99,-99,9,1,0,26,0.225
"2983","mill","feast",-99,-99,10,1,0,10,0.25
"2983","bias","sirloin",-99,-99,11,1,1,3,0.275
"2983","plant","worm",-99,-99,12,1,0,24,0.3
"2983","shrink","mafia",-99,-99,13,1,0,16,0.325
"2983","grip","beach",-99,-99,14,1,0,14,0.35
"2983","remind","foam",-99,-99,15,1,1,33,0.375
"2983","glue","force",-99,-99,16,1,1,1,0.4
"2983","fan","feature",-99,-99,17,1,1,17,0.425
"2983","climax","saucer",-99,-99,18,1,0,2,0.45
"2983","need","faucet",-99,-99,19,1,1,21,0.475
"2983","forest","knob",-99,-99,20,1,0,30,0.5
"2983","calf","annoy",-99,-99,21,1,1,29,0.525
"2983","anger","decay",-99,-99,22,1,0,32,0.55
"2983","capital","figure",-99,-99,23,1,0,22,0.575
"2983","nerve","bumper",-99,-99,24,1,0,40,0.6
"2983","fee","chowder",-99,-99,25,1,1,25,0.625
"2983","want","ascent",-99,-99,26,1,0,6,0.65
"2983","banner","glide",-99,-99,27,1,0,12,0.675
"2983","risk","zero",-99,-99,28,1,0,20,0.7
"2983","replace","roach",-99,-99,29,1,1,5,0.725
"2983","pea","bathtub",-99,-99,30,1,1,39,0.75
"2983","find","clown",-99,-99,31,1,1,11,0.775
"2983","copy","bedroom",-99,-99,32,1,0,36,0.8
"2983","knock","otter",-99,-99,33,1,1,9,0.825
"2983","port","cinema",-99,-99,34,1,0,4,0.85
"2983","bleach","ruin",-99,-99,35,1,1,37,0.875
"2983","chicken","beet",-99,-99,36,1,1,31,0.9
"2983","bacon","feud",-99,-99,37,1,0,28,0.925
"2983","biology","temper",-99,-99,38,1,0,8,0.95
"2983","caring","skirt",-99,-99,39,1,0,38,0.975
"2983","prison","loaf",-99,-99,40,1,1,35,1
"2983","mill","feast",-99,-99,1,2,0,1,0.025
"2983","knock","otter",-99,-99,2,2,1,2,0.05
"2983","climax","saucer",-99,-99,3,2,0,3,0.075
"2983","date","laugh",-99,-99,4,2,1,4,0.1
"2983","bullet","walkway",-99,-99,5,2,1,5,0.125
"2983","fee","chowder",-99,-99,6,2,1,6,0.15
"2983","anger","decay",-99,-99,7,2,0,7,0.175
"2983","bleach","ruin",-99,-99,8,2,1,8,0.2
"2983","pork","emperor",-99,-99,9,2,0,9,0.225
"2983","replace","roach",-99,-99,10,2,1,10,0.25
"2983","nerve","bumper",-99,-99,11,2,0,11,0.275
"2983","pea","bathtub",-99,-99,12,2,1,12,0.3
"2983","caring","skirt",-99,-99,13,2,0,13,0.325
"2983","rock","milk",-99,-99,14,2,1,14,0.35
"2983","chicken","beet",-99,-99,15,2,1,15,0.375
"2983","plant","worm",-99,-99,16,2,0,16,0.4
"2983","calf","annoy",-99,-99,17,2,1,17,0.425
"2983","process","joker",-99,-99,18,2,1,18,0.45
"2983","link","crisis",-99,-99,19,2,1,19,0.475
"2983","forest","knob",-99,-99,20,2,0,20,0.5
"2983","shrink","mafia",-99,-99,21,2,0,21,0.525
"2983","prison","loaf",-99,-99,22,2,1,22,0.55
"2983","biology","temper",-99,-99,23,2,0,23,0.575
"2983","remind","foam",-99,-99,24,2,1,24,0.6
"2983","glue","force",-99,-99,25,2,1,25,0.625
"2983","grip","beach",-99,-99,26,2,0,26,0.65
"2983","bias","sirloin",-99,-99,27,2,1,27,0.675
"2983","fan","feature",-99,-99,28,2,1,28,0.7
"2983","port","cinema",-99,-99,29,2,0,29,0.725
"2983","visit","glove",-99,-99,30,2,0,30,0.75
"2983","smother","surgery",-99,-99,31,2,1,31,0.775
"2983","bacon","feud",-99,-99,32,2,0,32,0.8
"2983","copy","bedroom",-99,-99,33,2,0,33,0.825
"2983","risk","zero",-99,-99,34,2,0,34,0.85
"2983","capital","figure",-99,-99,35,2,0,35,0.875
"2983","want","ascent",-99,-99,36,2,0,36,0.9
"2983","find","clown",-99,-99,37,2,1,37,0.925
"2983","need","faucet",-99,-99,38,2,1,38,0.95
"2983","banner","glide",-99,-99,39,2,0,39,0.975
"2983","collect","loyalty",-99,-99,40,2,0,40,1
"2983","nerve","bumper",88,4.075,1,3,0,40,1
"2983","mill","feast",30,2.654,2,3,0,10,0.25
"2983","risk","zero",63,2.039,3,3,0,20,0.5
"2983","collect","loyalty",59,4.065,4,3,0,18,0.45
"2983","shrink","mafia",49,3.801,5,3,0,16,0.4
"2983","need","faucet",63,1.969,6,3,1,21,0.525
"2983","port","cinema",26,2.303,7,3,0,4,0.1
"2983","climax","saucer",20,2.259,8,3,0,2,0.05
"2983","capital","figure",64,2.031,9,3,0,22,0.55
"2983","fee","chowder",67,2.211,10,3,1,25,0.625
"2983","copy","bedroom",80,2.063,11,3,0,36,0.9
"2983","pork","emperor",78,2.343,12,3,0,34,0.85
"2983","forest","knob",75,2.211,13,3,0,30,0.75
"2983","bleach","ruin",82,3.005,14,3,1,37,0.925
"2983","bias","sirloin",25,2.711,15,3,1,3,0.075
"2983","process","joker",43,2.133,16,3,1,15,0.375
"2983","biology","temper",29,1.931,17,3,0,8,0.2
"2983","smother","surgery",64,2.507,18,3,1,23,0.575
"2983","date","laugh",61,2.079,19,3,1,19,0.475
"2983","bullet","walkway",33,1.745,20,3,1,13,0.325
"2983","rock","milk",71,2.101,21,3,1,27,0.675
"2983","prison","loaf",79,2.033,22,3,1,35,0.875
"2983","want","ascent",28,1.861,23,3,0,6,0.15
"2983","anger","decay",77,3.379,24,3,0,32,0.8
"2983","plant","worm",64,2.181,25,3,0,24,0.6
"2983","visit","glove",69,4.664,26,3,0,26,0.65
"2983","banner","glide",32,2.303,27,3,0,12,0.3
"2983","find","clown",31,2.313,28,3,1,11,0.275
"2983","grip","beach",36,1.869,29,3,0,14,0.35
"2983","pea","bathtub",83,1.775,30,3,1,39,0.975
"2983","calf","annoy",74,200.785,31,3,1,29,0.725
"2983","fan","feature",55,1.905,32,3,1,17,0.425
"2983","caring","skirt",82,1.845,33,3,0,38,0.95
"2983","link","crisis",28,3.029,34,3,1,7,0.175
"2983","remind","foam",77,2.615,35,3,1,33,0.825
"2983","knock","otter",29,1.923,36,3,1,9,0.225
"2983","bacon","feud",73,2.198,37,3,0,28,0.7
"2983","chicken","beet",75,3.029,38,3,1,31,0.775
"2983","glue","force",19,2.158,39,3,1,1,0.025
"2983","replace","roach",27,1.83,40,3,1,5,0.125
"3081","nerve","bumper",-99,-99,1,1,1,9,0.025
"3081","caring","skirt",-99,-99,2,1,1,11,0.05
"3081","remind","foam",-99,-99,3,1,0,10,0.075
"3081","date","laugh",-99,-99,4,1,1,37,0.1
"3081","rock","milk",-99,-99,5,1,1,39,0.125
"3081","prison","loaf",-99,-99,6,1,0,34,0.15
"3081","fan","feature",-99,-99,7,1,1,35,0.175
"3081","risk","zero",-99,-99,8,1,0,40,0.2
"3081","fee","chowder",-99,-99,9,1,1,19,0.225
"3081","smother","surgery",-99,-99,10,1,1,31,0.25
"3081","chicken","beet",-99,-99,11,1,0,32,0.275
"3081","want","ascent",-99,-99,12,1,0,30,0.3
"3081","bacon","feud",-99,-99,13,1,0,36,0.325
"3081","bias","sirloin",-99,-99,14,1,1,21,0.35
"3081","pea","bathtub",-99,-99,15,1,1,29,0.375
"3081","grip","beach",-99,-99,16,1,1,1,0.4
"3081","collect","loyalty",-99,-99,17,1,0,16,0.425
"3081","need","faucet",-99,-99,18,1,1,23,0.45
"3081","anger","decay",-99,-99,19,1,0,22,0.475
"3081","knock","otter",-99,-99,20,1,1,5,0.5
"3081","shrink","mafia",-99,-99,21,1,1,13,0.525
"3081","forest","knob",-99,-99,22,1,1,25,0.55
"3081","biology","temper",-99,-99,23,1,1,33,0.575
"3081","glue","force",-99,-99,24,1,0,28,0.6
"3081","port","cinema",-99,-99,25,1,1,3,0.625
"3081","replace","roach",-99,-99,26,1,0,4,0.65
"3081","bleach","ruin",-99,-99,27,1,0,38,0.675
"3081","find","clown",-99,-99,28,1,0,24,0.7
"3081","pork","emperor",-99,-99,29,1,1,7,0.725
"3081","plant","worm",-99,-99,30,1,0,6,0.75
"3081","calf","annoy",-99,-99,31,1,0,26,0.775
"3081","banner","glide",-99,-99,32,1,0,12,0.8
"3081","climax","saucer",-99,-99,33,1,1,15,0.825
"3081","capital","figure",-99,-99,34,1,1,27,0.85
"3081","bullet","walkway",-99,-99,35,1,0,20,0.875
"3081","copy","bedroom",-99,-99,36,1,0,18,0.9
"3081","visit","glove",-99,-99,37,1,0,8,0.925
"3081","mill","feast",-99,-99,38,1,1,17,0.95
"3081","link","crisis",-99,-99,39,1,0,14,0.975
"3081","process","joker",-99,-99,40,1,0,2,1
"3081","link","crisis",-99,-99,1,2,0,1,0.025
"3081","bullet","walkway",-99,-99,2,2,0,2,0.05
"3081","knock","otter",-99,-99,3,2,1,3,0.075
"3081","smother","surgery",-99,-99,4,2,1,4,0.1
"3081","date","laugh",-99,-99,5,2,1,5,0.125
"3081","replace","roach",-99,-99,6,2,0,6,0.15
"3081","fee","chowder",-99,-99,7,2,1,7,0.175
"3081","banner","glide",-99,-99,8,2,0,8,0.2
"3081","pea","bathtub",-99,-99,9,2,1,9,0.225
"3081","biology","temper",-99,-99,10,2,1,10,0.25
"3081","pork","emperor",-99,-99,11,2,1,11,0.275
"3081","rock","milk",-99,-99,12,2,1,12,0.3
"3081","need","faucet",-99,-99,13,2,1,13,0.325
"3081","forest","knob",-99,-99,14,2,1,14,0.35
"3081","visit","glove",-99,-99,15,2,0,15,0.375
"3081","fan","feature",-99,-99,16,2,1,16,0.4
"3081","grip","beach",-99,-99,17,2,1,17,0.425
"3081","port","cinema",-99,-99,18,2,1,18,0.45
"3081","bleach","ruin",-99,-99,19,2,0,19,0.475
"3081","collect","loyalty",-99,-99,20,2,0,20,0.5
"3081","anger","decay",-99,-99,21,2,0,21,0.525
"3081","bias","sirloin",-99,-99,22,2,1,22,0.55
"3081","caring","skirt",-99,-99,23,2,1,23,0.575
"3081","calf","annoy",-99,-99,24,2,0,24,0.6
"3081","plant","worm",-99,-99,25,2,0,25,0.625
"3081","process","joker",-99,-99,26,2,0,26,0.65
"3081","mill","feast",-99,-99,27,2,1,27,0.675
"3081","want","ascent",-99,-99,28,2,0,28,0.7
"3081","bacon","feud",-99,-99,29,2,0,29,0.725
"3081","risk","zero",-99,-99,30,2,0,30,0.75
"3081","nerve","bumper",-99,-99,31,2,1,31,0.775
"3081","capital","figure",-99,-99,32,2,1,32,0.8
"3081","remind","foam",-99,-99,33,2,0,33,0.825
"3081","climax","saucer",-99,-99,34,2,1,34,0.85
"3081","copy","bedroom",-99,-99,35,2,0,35,0.875
"3081","glue","force",-99,-99,36,2,0,36,0.9
"3081","chicken","beet",-99,-99,37,2,0,37,0.925
"3081","find","clown",-99,-99,38,2,0,38,0.95
"3081","prison","loaf",-99,-99,39,2,0,39,0.975
"3081","shrink","mafia",-99,-99,40,2,1,40,1
"3081","grip","beach",1,5.807,1,3,1,1,0.025
"3081","glue","force",24,7.047,2,3,0,28,0.7
"3081","process","joker",1,3.127,3,3,0,2,0.05
"3081","port","cinema",1,3.887,4,3,1,3,0.075
"3081","biology","temper",63,3.144,5,3,1,33,0.825
"3081","bleach","ruin",85,2.863,6,3,0,38,0.95
"3081","replace","roach",1,3.015,7,3,0,4,0.1
"3081","knock","otter",1,4.039,8,3,1,5,0.125
"3081","plant","worm",1,2.99,9,3,0,6,0.15
