"subn","word1","word2","trial","list","jol","jolrt","jolrank","jolrankp","practice","honor","choice","choicert"
"2652","visit","glove",3,2,-99,-99,NA,NA,0,1,-99,-99
"2652","smother","surgery",4,2,-99,-99,NA,NA,0,0,-99,-99
"2652","anger","decay",5,2,-99,-99,NA,NA,1,0,-99,-99
"2652","biology","temper",6,2,-99,-99,NA,NA,0,1,-99,-99
"2652","remind","foam",7,2,-99,-99,NA,NA,0,1,-99,-99
"2652","prison","loaf",8,2,-99,-99,NA,NA,0,0,-99,-99
"2652","need","faucet",9,2,-99,-99,NA,NA,0,0,-99,-99
"2652","climax","saucer",10,2,-99,-99,NA,NA,1,1,-99,-99
"2652","fee","chowder",11,2,-99,-99,NA,NA,1,0,-99,-99
"2652","want","ascent",12,2,-99,-99,NA,NA,0,1,-99,-99
"2652","rock","milk",13,2,-99,-99,NA,NA,0,1,-99,-99
"2652","pea","bathtub",14,2,-99,-99,NA,NA,1,0,-99,-99
"2652","plant","worm",15,2,-99,-99,NA,NA,1,0,-99,-99
"2652","shrink","mafia",16,2,-99,-99,NA,NA,0,1,-99,-99
"2652","capital","figure",17,2,-99,-99,NA,NA,1,1,-99,-99
"2652","glue","force",18,2,-99,-99,NA,NA,1,1,-99,-99
"2652","bacon","feud",19,2,-99,-99,NA,NA,1,1,-99,-99
"2652","calf","annoy",20,2,-99,-99,NA,NA,1,0,-99,-99
"2652","bullet","walkway",21,2,-99,-99,NA,NA,0,0,-99,-99
"2652","bias","sirloin",22,2,-99,-99,NA,NA,1,0,-99,-99
"2652","pork","emperor",23,2,-99,-99,NA,NA,0,0,-99,-99
"2652","date","laugh",24,2,-99,-99,NA,NA,0,0,-99,-99
"2652","copy","bedroom",25,2,-99,-99,NA,NA,0,1,-99,-99
"2652","fan","feature",26,2,-99,-99,NA,NA,0,1,-99,-99
"2652","chicken","beet",27,2,-99,-99,NA,NA,0,0,-99,-99
"2652","forest","knob",28,2,-99,-99,NA,NA,1,1,-99,-99
"2652","link","crisis",29,2,-99,-99,NA,NA,1,1,-99,-99
"2652","knock","otter",30,2,-99,-99,NA,NA,0,1,-99,-99
"2652","find","clown",31,2,-99,-99,NA,NA,1,1,-99,-99
"2652","bleach","ruin",32,2,-99,-99,NA,NA,0,0,-99,-99
"2652","port","cinema",33,2,-99,-99,NA,NA,0,0,-99,-99
"2652","grip","beach",34,2,-99,-99,NA,NA,1,1,-99,-99
"2652","mill","feast",35,2,-99,-99,NA,NA,0,0,-99,-99
"2652","risk","zero",36,2,-99,-99,NA,NA,0,1,-99,-99
"2652","banner","glide",37,2,-99,-99,NA,NA,1,0,-99,-99
"2652","caring","skirt",38,2,-99,-99,NA,NA,1,1,-99,-99
"2652","collect","loyalty",39,2,-99,-99,NA,NA,1,0,-99,-99
"2652","nerve","bumper",40,2,-99,-99,NA,NA,1,1,-99,-99
"2652","grip","beach",1,3,20,8.825,12,0.3,1,1,1,10.479
"2652","bias","sirloin",2,3,10,4.723,1,0.025,1,0,0,1.153
"2652","pea","bathtub",3,3,20,11.241,13,0.325,1,0,0,0.944
"2652","find","clown",4,3,75,5.082,29,0.725,1,1,1,0.808
"2652","prison","loaf",5,3,80,5.942,36,0.9,0,0,1,0.958
"2652","pork","emperor",6,3,85,5.491,39,0.975,0,0,1,1.563
"2652","visit","glove",7,3,20,8.016,14,0.35,0,1,0,0.768
"2652","want","ascent",8,3,20,4.885,15,0.375,0,1,0,0.725
"2652","bleach","ruin",9,3,80,3.754,37,0.925,0,0,1,0.7
"2652","banner","glide",10,3,10,4.623,2,0.05,1,0,0,0.647
"2652","biology","temper",11,3,31,4.746,23,0.575,0,1,0,0.662
"2652","glue","force",12,3,65,6.849,27,0.675,1,1,1,0.668
"2652","shrink","mafia",13,3,20,5.767,16,0.4,0,1,0,0.638
"2652","process","joker",14,3,15,2.932,5,0.125,1,0,0,0.603
"2652","link","crisis",15,3,50,6.302,24,0.6,1,1,1,0.898
"2652","knock","otter",16,3,21,3.104,20,0.5,0,1,0,0.63
"2652","bacon","feud",17,3,75,4.159,30,0.75,1,1,1,0.607
"2652","forest","knob",18,3,67,4.372,28,0.7,1,1,1,0.728
"2652","copy","bedroom",19,3,22,4.371,21,0.525,0,1,0,0.906
"2652","risk","zero",20,3,50,9.921,25,0.625,0,1,0,0.685
"2652","anger","decay",21,3,10,15.18,3,0.075,1,0,0,0.831
"2652","bullet","walkway",22,3,85,5.134,40,1,0,0,1,0.674
"2652","fee","chowder",23,3,19,5.285,11,0.275,1,0,0,0.627
"2652","rock","milk",24,3,25,6.65,22,0.55,0,1,0,0.643
"2652","date","laugh",25,3,75,4.898,31,0.775,0,0,1,0.552
"2652","fan","feature",26,3,50,5.511,26,0.65,0,1,0,0.614
"2652","replace","roach",27,3,15,4.981,6,0.15,1,0,0,0.711
"2652","calf","annoy",28,3,15,6.14,7,0.175,1,0,0,0.924
"2652","collect","loyalty",29,3,15,2.695,8,0.2,1,0,0,0.589
"2652","plant","worm",30,3,15,5.992,9,0.225,1,0,0,0.488
"2652","need","faucet",31,3,79,6.093,34,0.85,0,0,1,1.289
"2652","chicken","beet",32,3,75,4.229,32,0.8,0,0,1,0.606
"2652","remind","foam",33,3,20,5.222,17,0.425,0,1,0,1.472
"2652","nerve","bumper",34,3,20,5.763,18,0.45,1,1,1,0.82
"2652","smother","surgery",35,3,80,4.77,38,0.95,0,0,1,0.818
"2652","capital","figure",36,3,20,8.834,19,0.475,1,1,1,0.711
"2652","climax","saucer",37,3,10,9.521,4,0.1,1,1,1,0.751
"2652","port","cinema",38,3,79,5.914,35,0.875,0,0,1,0.98
"2652","caring","skirt",39,3,15,2.438,10,0.25,1,1,1,0.952
"2652","mill","feast",40,3,75,3.653,33,0.825,0,0,1,0.865
"2727","biology","temper",1,1,-99,-99,NA,NA,1,0,-99,-99
"2727","pea","bathtub",2,1,-99,-99,NA,NA,0,0,-99,-99
"2727","find","clown",3,1,-99,-99,NA,NA,0,0,-99,-99
"2727","plant","worm",4,1,-99,-99,NA,NA,0,0,-99,-99
"2727","banner","glide",5,1,-99,-99,NA,NA,1,0,-99,-99
"2727","rock","milk",6,1,-99,-99,NA,NA,1,1,-99,-99
"2727","mill","feast",7,1,-99,-99,NA,NA,0,1,-99,-99
"2727","bullet","walkway",8,1,-99,-99,NA,NA,0,1,-99,-99
"2727","caring","skirt",9,1,-99,-99,NA,NA,0,0,-99,-99
"2727","bacon","feud",10,1,-99,-99,NA,NA,0,1,-99,-99
"2727","visit","glove",11,1,-99,-99,NA,NA,0,0,-99,-99
"2727","smother","surgery",12,1,-99,-99,NA,NA,0,0,-99,-99
"2727","anger","decay",13,1,-99,-99,NA,NA,1,1,-99,-99
"2727","link","crisis",14,1,-99,-99,NA,NA,0,0,-99,-99
"2727","date","laugh",15,1,-99,-99,NA,NA,1,1,-99,-99
"2727","collect","loyalty",16,1,-99,-99,NA,NA,0,1,-99,-99
"2727","grip","beach",17,1,-99,-99,NA,NA,1,0,-99,-99
"2727","bleach","ruin",18,1,-99,-99,NA,NA,1,0,-99,-99
"2727","glue","force",19,1,-99,-99,NA,NA,1,0,-99,-99
"2727","remind","foam",20,1,-99,-99,NA,NA,0,0,-99,-99
"2727","prison","loaf",21,1,-99,-99,NA,NA,0,1,-99,-99
"2727","replace","roach",22,1,-99,-99,NA,NA,1,0,-99,-99
"2727","copy","bedroom",23,1,-99,-99,NA,NA,0,1,-99,-99
"2727","process","joker",24,1,-99,-99,NA,NA,1,1,-99,-99
"2727","bias","sirloin",25,1,-99,-99,NA,NA,1,1,-99,-99
"2727","nerve","bumper",26,1,-99,-99,NA,NA,1,0,-99,-99
"2727","capital","figure",27,1,-99,-99,NA,NA,1,1,-99,-99
"2727","climax","saucer",28,1,-99,-99,NA,NA,0,0,-99,-99
"2727","shrink","mafia",29,1,-99,-99,NA,NA,0,1,-99,-99
"2727","fan","feature",30,1,-99,-99,NA,NA,0,1,-99,-99
"2727","need","faucet",31,1,-99,-99,NA,NA,1,1,-99,-99
"2727","pork","emperor",32,1,-99,-99,NA,NA,0,0,-99,-99
"2727","risk","zero",33,1,-99,-99,NA,NA,1,1,-99,-99
"2727","want","ascent",34,1,-99,-99,NA,NA,1,1,-99,-99
"2727","chicken","beet",35,1,-99,-99,NA,NA,1,0,-99,-99
"2727","port","cinema",36,1,-99,-99,NA,NA,0,1,-99,-99
"2727","fee","chowder",37,1,-99,-99,NA,NA,0,1,-99,-99
"2727","calf","annoy",38,1,-99,-99,NA,NA,1,0,-99,-99
"2727","forest","knob",39,1,-99,-99,NA,NA,1,0,-99,-99
"2727","knock","otter",40,1,-99,-99,NA,NA,1,1,-99,-99
"2727","date","laugh",1,2,-99,-99,NA,NA,1,1,-99,-99
"2727","biology","temper",2,2,-99,-99,NA,NA,1,0,-99,-99
"2727","link","crisis",3,2,-99,-99,NA,NA,0,0,-99,-99
"2727","forest","knob",4,2,-99,-99,NA,NA,1,0,-99,-99
"2727","capital","figure",5,2,-99,-99,NA,NA,1,1,-99,-99
"2727","collect","loyalty",6,2,-99,-99,NA,NA,0,1,-99,-99
"2727","mill","feast",7,2,-99,-99,NA,NA,0,1,-99,-99
"2727","grip","beach",8,2,-99,-99,NA,NA,1,0,-99,-99
"2727","caring","skirt",9,2,-99,-99,NA,NA,0,0,-99,-99
"2727","banner","glide",10,2,-99,-99,NA,NA,1,0,-99,-99
"2727","bacon","feud",11,2,-99,-99,NA,NA,0,1,-99,-99
"2727","calf","annoy",12,2,-99,-99,NA,NA,1,0,-99,-99
"2727","climax","saucer",13,2,-99,-99,NA,NA,0,0,-99,-99
"2727","want","ascent",14,2,-99,-99,NA,NA,1,1,-99,-99
"2727","fee","chowder",15,2,-99,-99,NA,NA,0,1,-99,-99
"2727","anger","decay",16,2,-99,-99,NA,NA,1,1,-99,-99
"2727","smother","surgery",17,2,-99,-99,NA,NA,0,0,-99,-99
"2727","process","joker",18,2,-99,-99,NA,NA,1,1,-99,-99
"2727","need","faucet",19,2,-99,-99,NA,NA,1,1,-99,-99
"2727","bullet","walkway",20,2,-99,-99,NA,NA,0,1,-99,-99
"2727","copy","bedroom",21,2,-99,-99,NA,NA,0,1,-99,-99
"2727","glue","force",22,2,-99,-99,NA,NA,1,0,-99,-99
"2727","remind","foam",23,2,-99,-99,NA,NA,0,0,-99,-99
"2727","visit","glove",24,2,-99,-99,NA,NA,0,0,-99,-99
"2727","bias","sirloin",25,2,-99,-99,NA,NA,1,1,-99,-99
"2727","pea","bathtub",26,2,-99,-99,NA,NA,0,0,-99,-99
"2727","port","cinema",27,2,-99,-99,NA,NA,0,1,-99,-99
"2727","risk","zero",28,2,-99,-99,NA,NA,1,1,-99,-99
"2727","fan","feature",29,2,-99,-99,NA,NA,0,1,-99,-99
"2727","nerve","bumper",30,2,-99,-99,NA,NA,1,0,-99,-99
"2727","rock","milk",31,2,-99,-99,NA,NA,1,1,-99,-99
"2727","pork","emperor",32,2,-99,-99,NA,NA,0,0,-99,-99
"2727","knock","otter",33,2,-99,-99,NA,NA,1,1,-99,-99
"2727","prison","loaf",34,2,-99,-99,NA,NA,0,1,-99,-99
"2727","replace","roach",35,2,-99,-99,NA,NA,1,0,-99,-99
"2727","bleach","ruin",36,2,-99,-99,NA,NA,1,0,-99,-99
"2727","shrink","mafia",37,2,-99,-99,NA,NA,0,1,-99,-99
"2727","plant","worm",38,2,-99,-99,NA,NA,0,0,-99,-99
"2727","chicken","beet",39,2,-99,-99,NA,NA,1,0,-99,-99
"2727","find","clown",40,2,-99,-99,NA,NA,0,0,-99,-99
"2727","glue","force",1,3,77,8.858,40,1,1,0,0,11.301
"2727","port","cinema",2,3,63,6.999,11,0.275,0,1,0,5.64
"2727","copy","bedroom",3,3,65,6.597,19,0.475,0,1,0,5.179
"2727","grip","beach",4,3,71,4.013,37,0.925,1,0,0,1.329
"2727","calf","annoy",5,3,69,2.951,34,0.85,1,0,0,1.156
"2727","fee","chowder",6,3,66,3.191,26,0.65,0,1,0,1.496
"2727","mill","feast",7,3,61,2.919,4,0.1,0,1,0,1.848
"2727","replace","roach",8,3,72,2.594,38,0.95,1,0,0,1.547
"2727","nerve","bumper",9,3,66,2.881,27,0.675,1,0,0,1.876
"2727","banner","glide",10,3,66,3.186,28,0.7,1,0,0,3.858
"2727","bleach","ruin",11,3,73,3.107,39,0.975,1,0,0,1.768
"2727","chicken","beet",12,3,70,2.494,35,0.875,1,0,0,1.172
"2727","bacon","feud",13,3,65,2.751,20,0.5,0,1,0,1.217
"2727","fan","feature",14,3,62,2.288,7,0.175,0,1,0,1.152
"2727","biology","temper",15,3,70,1.979,36,0.9,1,0,0,1.298
"2727","bullet","walkway",16,3,61,2.096,5,0.125,0,1,0,1.369
"2727","prison","loaf",17,3,64,2.015,15,0.375,0,1,0,1.307
"2727","shrink","mafia",18,3,65,2.391,21,0.525,0,1,0,1.497
"2727","forest","knob",19,3,66,2.333,29,0.725,1,0,0,1.28
"2727","collect","loyalty",20,3,54,1.964,2,0.05,0,1,0,1.468
"2727","remind","foam",21,3,62,2.15,8,0.2,0,0,1,5.18
"2727","smother","surgery",22,3,60,4.846,3,0.075,0,0,1,4.497
"2727","date","laugh",23,3,67,9.362,32,0.8,1,1,1,1.183
"2727","need","faucet",24,3,66,2.11,30,0.75,1,1,1,1.318
"2727","rock","milk",25,3,67,2.723,33,0.825,1,1,1,1.056
"2727","bias","sirloin",26,3,65,2.644,22,0.55,1,1,1,1.982
"2727","find","clown",27,3,61,2.531,6,0.15,0,0,1,1.418
"2727","caring","skirt",28,3,51,2.001,1,0.025,0,0,1,1.498
"2727","process","joker",29,3,65,2.494,23,0.575,1,1,1,1.061
"2727","link","crisis",30,3,63,2.142,12,0.3,0,0,1,1.227
"2727","visit","glove",31,3,64,2.317,16,0.4,0,0,1,1.061
"2727","want","ascent",32,3,64,3.053,17,0.425,1,1,1,1.062
"2727","climax","saucer",33,3,62,2.568,9,0.225,0,0,1,1.158
"2727","pea","bathtub",34,3,63,2.062,13,0.325,0,0,1,1.218
"2727","risk","zero",35,3,64,2.546,18,0.45,1,1,1,1.151
"2727","anger","decay",36,3,66,2.064,31,0.775,1,1,1,1.688
"2727","knock","otter",37,3,65,2.342,24,0.6,1,1,1,1.27
"2727","pork","emperor",38,3,63,2.445,14,0.35,0,0,1,1.249
"2727","plant","worm",39,3,62,2.092,10,0.25,0,0,1,1.138
"2727","capital","figure",40,3,65,2.158,25,0.625,1,1,1,1.623
"2767","climax","saucer",1,1,-99,-99,NA,NA,1,0,-99,-99
"2767","fan","feature",2,1,-99,-99,NA,NA,1,1,-99,-99
"2767","need","faucet",3,1,-99,-99,NA,NA,0,0,-99,-99
"2767","calf","annoy",4,1,-99,-99,NA,NA,0,1,-99,-99
"2767","chicken","beet",5,1,-99,-99,NA,NA,1,1,-99,-99
"2767","bacon","feud",6,1,-99,-99,NA,NA,1,1,-99,-99
"2767","mill","feast",7,1,-99,-99,NA,NA,1,1,-99,-99
"2767","banner","glide",8,1,-99,-99,NA,NA,0,1,-99,-99
"2767","bullet","walkway",9,1,-99,-99,NA,NA,0,0,-99,-99
"2767","pork","emperor",10,1,-99,-99,NA,NA,1,1,-99,-99
"2767","collect","loyalty",11,1,-99,-99,NA,NA,1,1,-99,-99
"2767","bleach","ruin",12,1,-99,-99,NA,NA,1,1,-99,-99
"2767","forest","knob",13,1,-99,-99,NA,NA,1,0,-99,-99
"2767","glue","force",14,1,-99,-99,NA,NA,0,0,-99,-99
"2767","replace","roach",15,1,-99,-99,NA,NA,1,0,-99,-99
"2767","copy","bedroom",16,1,-99,-99,NA,NA,0,1,-99,-99
"2767","risk","zero",17,1,-99,-99,NA,NA,0,1,-99,-99
"2767","visit","glove",18,1,-99,-99,NA,NA,1,0,-99,-99
"2767","capital","figure",19,1,-99,-99,NA,NA,1,0,-99,-99
"2767","grip","beach",20,1,-99,-99,NA,NA,0,0,-99,-99
"2767","bias","sirloin",21,1,-99,-99,NA,NA,0,0,-99,-99
"2767","process","joker",22,1,-99,-99,NA,NA,0,0,-99,-99
"2767","want","ascent",23,1,-99,-99,NA,NA,0,0,-99,-99
"2767","caring","skirt",24,1,-99,-99,NA,NA,1,0,-99,-99
"2767","port","cinema",25,1,-99,-99,NA,NA,1,0,-99,-99
"2767","plant","worm",26,1,-99,-99,NA,NA,0,0,-99,-99
"2767","biology","temper",27,1,-99,-99,NA,NA,0,1,-99,-99
"2767","date","laugh",28,1,-99,-99,NA,NA,1,0,-99,-99
"2767","prison","loaf",29,1,-99,-99,NA,NA,1,1,-99,-99
"2767","fee","chowder",30,1,-99,-99,NA,NA,0,1,-99,-99
"2767","rock","milk",31,1,-99,-99,NA,NA,1,1,-99,-99
"2767","smother","surgery",32,1,-99,-99,NA,NA,0,1,-99,-99
"2767","pea","bathtub",33,1,-99,-99,NA,NA,0,1,-99,-99
"2767","find","clown",34,1,-99,-99,NA,NA,1,0,-99,-99
"2767","link","crisis",35,1,-99,-99,NA,NA,1,0,-99,-99
"2767","anger","decay",36,1,-99,-99,NA,NA,0,1,-99,-99
"2767","knock","otter",37,1,-99,-99,NA,NA,1,1,-99,-99
"2767","remind","foam",38,1,-99,-99,NA,NA,0,0,-99,-99
"2767","nerve","bumper",39,1,-99,-99,NA,NA,0,0,-99,-99
"2767","shrink","mafia",40,1,-99,-99,NA,NA,0,1,-99,-99
"2767","copy","bedroom",1,2,-99,-99,NA,NA,0,1,-99,-99
"2767","bullet","walkway",2,2,-99,-99,NA,NA,0,0,-99,-99
"2767","banner","glide",3,2,-99,-99,NA,NA,0,1,-99,-99
"2767","replace","roach",4,2,-99,-99,NA,NA,1,0,-99,-99
"2767","find","clown",5,2,-99,-99,NA,NA,1,0,-99,-99
"2767","rock","milk",6,2,-99,-99,NA,NA,1,1,-99,-99
"2767","capital","figure",7,2,-99,-99,NA,NA,1,0,-99,-99
"2767","date","laugh",8,2,-99,-99,NA,NA,1,0,-99,-99
"2767","risk","zero",9,2,-99,-99,NA,NA,0,1,-99,-99
"2767","bacon","feud",10,2,-99,-99,NA,NA,1,1,-99,-99
"2767","anger","decay",11,2,-99,-99,NA,NA,0,1,-99,-99
"2767","pork","emperor",12,2,-99,-99,NA,NA,1,1,-99,-99
"2767","bias","sirloin",13,2,-99,-99,NA,NA,0,0,-99,-99
"2767","port","cinema",14,2,-99,-99,NA,NA,1,0,-99,-99
"2767","pea","bathtub",15,2,-99,-99,NA,NA,0,1,-99,-99
"2767","bleach","ruin",16,2,-99,-99,NA,NA,1,1,-99,-99
"2767","fan","feature",17,2,-99,-99,NA,NA,1,1,-99,-99
"2767","caring","skirt",18,2,-99,-99,NA,NA,1,0,-99,-99
"2767","grip","beach",19,2,-99,-99,NA,NA,0,0,-99,-99
"2767","biology","temper",20,2,-99,-99,NA,NA,0,1,-99,-99
"2767","link","crisis",21,2,-99,-99,NA,NA,1,0,-99,-99
"2767","knock","otter",22,2,-99,-99,NA,NA,1,1,-99,-99
"2767","chicken","beet",23,2,-99,-99,NA,NA,1,1,-99,-99
"2767","smother","surgery",24,2,-99,-99,NA,NA,0,1,-99,-99
"2767","process","joker",25,2,-99,-99,NA,NA,0,0,-99,-99
"2767","remind","foam",26,2,-99,-99,NA,NA,0,0,-99,-99
"2767","glue","force",27,2,-99,-99,NA,NA,0,0,-99,-99
"2767","visit","glove",28,2,-99,-99,NA,NA,1,0,-99,-99
"2767","shrink","mafia",29,2,-99,-99,NA,NA,0,1,-99,-99
"2767","collect","loyalty",30,2,-99,-99,NA,NA,1,1,-99,-99
"2767","forest","knob",31,2,-99,-99,NA,NA,1,0,-99,-99
"2767","plant","worm",32,2,-99,-99,NA,NA,0,0,-99,-99
"2767","mill","feast",33,2,-99,-99,NA,NA,1,1,-99,-99
"2767","need","faucet",34,2,-99,-99,NA,NA,0,0,-99,-99
"2767","climax","saucer",35,2,-99,-99,NA,NA,1,0,-99,-99
"2767","fee","chowder",36,2,-99,-99,NA,NA,0,1,-99,-99
"2767","nerve","bumper",37,2,-99,-99,NA,NA,0,0,-99,-99
"2767","prison","loaf",38,2,-99,-99,NA,NA,1,1,-99,-99
"2767","want","ascent",39,2,-99,-99,NA,NA,0,0,-99,-99
"2767","calf","annoy",40,2,-99,-99,NA,NA,0,1,-99,-99
"2767","grip","beach",1,3,65,20.274,27,0.675,0,0,1,21.844
"2767","banner","glide",2,3,10,4.275,1,0.025,0,1,0,1.293
"2767","forest","knob",3,3,70,5.438,28,0.7,1,0,0,3.181
"2767","bullet","walkway",4,3,100,3.925,30,0.75,0,0,1,2.263
"2767","biology","temper",5,3,26,4.318,8,0.2,0,1,0,0.918
"2767","anger","decay",6,3,20,5.15,4,0.1,0,1,0,0.926
"2767","climax","saucer",7,3,50,11.053,24,0.6,1,0,0,1.567
"2767","knock","otter",8,3,100,5.621,31,0.775,1,1,1,0.822
"2767","calf","annoy",9,3,15,3.405,3,0.075,0,1,0,0.87
"2767","risk","zero",10,3,23,3.972,6,0.15,0,1,0,0.789
"2767","rock","milk",11,3,100,7.47,32,0.8,1,1,1,1.339
"2767","prison","loaf",12,3,100,3.919,33,0.825,1,1,1,0.82
"2767","copy","bedroom",13,3,26,5.118,9,0.225,0,1,0,0.77
"2767","pea","bathtub",14,3,21,2.725,5,0.125,0,1,0,2.054
"2767","date","laugh",15,3,29,2.574,13,0.325,1,0,0,0.847
"2767","fee","chowder",16,3,24,2.645,7,0.175,0,1,0,0.854
"2767","collect","loyalty",17,3,100,4.419,34,0.85,1,1,1,0.932
"2767","pork","emperor",18,3,100,13.085,35,0.875,1,1,1,0.982
"2767","link","crisis",19,3,50,7.71,25,0.625,1,0,0,2.933
"2767","port","cinema",20,3,50,5.214,26,0.65,1,0,0,0.812
"2767","caring","skirt",21,3,36,2.725,19,0.475,1,0,0,0.782
"2767","mill","feast",22,3,100,3.358,36,0.9,1,1,1,1.046
"2767","smother","surgery",23,3,28,2.861,11,0.275,0,1,0,0.903
"2767","find","clown",24,3,39,7.259,22,0.55,1,0,0,1.118
"2767","shrink","mafia",25,3,27,3.463,10,0.25,0,1,0,0.652
"2767","replace","roach",26,3,31,5.055,14,0.35,1,0,0,1.955
"2767","visit","glove",27,3,34,2.721,18,0.45,1,0,0,1.013
"2767","chicken","beet",28,3,100,3.205,37,0.925,1,1,1,0.758
"2767","capital","figure",29,3,32,4.582,17,0.425,1,0,0,1.111
"2767","plant","worm",30,3,39,3.853,23,0.575,0,0,1,2.654
"2767","remind","foam",31,3,38,3.213,21,0.525,0,0,1,2.981
"2767","want","ascent",32,3,31,2.429,15,0.375,0,0,1,1.006
"2767","process","joker",33,3,12,3.637,2,0.05,0,0,1,0.725
"2767","bleach","ruin",34,3,100,2.598,38,0.95,1,1,1,0.894
"2767","fan","feature",35,3,100,2.509,39,0.975,1,1,1,0.734
"2767","bias","sirloin",36,3,31,3.276,16,0.4,0,0,1,0.781
"2767","bacon","feud",37,3,100,2.143,40,1,1,1,1,1.916
"2767","need","faucet",38,3,36,3.227,20,0.5,0,0,1,0.688
"2767","nerve","bumper",39,3,28,2.14,12,0.3,0,0,1,0.662
"2767","glue","force",40,3,76,7.484,29,0.725,0,0,1,1.27
"2854","link","crisis",1,1,-99,-99,NA,NA,0,1,-99,-99
"2854","copy","bedroom",2,1,-99,-99,NA,NA,0,1,-99,-99
"2854","want","ascent",3,1,-99,-99,NA,NA,1,1,-99,-99
"2854","calf","annoy",4,1,-99,-99,NA,NA,0,0,-99,-99
"2854","plant","worm",5,1,-99,-99,NA,NA,0,0,-99,-99
"2854","bacon","feud",6,1,-99,-99,NA,NA,0,1,-99,-99
"2854","caring","skirt",7,1,-99,-99,NA,NA,1,1,-99,-99
"2854","chicken","beet",8,1,-99,-99,NA,NA,0,0,-99,-99
"2854","visit","glove",9,1,-99,-99,NA,NA,1,0,-99,-99
"2854","grip","beach",10,1,-99,-99,NA,NA,0,0,-99,-99
"2854","shrink","mafia",11,1,-99,-99,NA,NA,0,1,-99,-99
"2854","nerve","bumper",12,1,-99,-99,NA,NA,0,1,-99,-99
"2854","rock","milk",13,1,-99,-99,NA,NA,0,1,-99,-99
"2854","bullet","walkway",14,1,-99,-99,NA,NA,0,0,-99,-99
"2854","bleach","ruin",15,1,-99,-99,NA,NA,0,1,-99,-99
"2854","prison","loaf",16,1,-99,-99,NA,NA,1,0,-99,-99
"2854","need","faucet",17,1,-99,-99,NA,NA,1,1,-99,-99
"2854","climax","saucer",18,1,-99,-99,NA,NA,0,1,-99,-99
"2854","banner","glide",19,1,-99,-99,NA,NA,0,0,-99,-99
"2854","find","clown",20,1,-99,-99,NA,NA,1,1,-99,-99
"2854","port","cinema",21,1,-99,-99,NA,NA,1,1,-99,-99
"2854","fan","feature",22,1,-99,-99,NA,NA,0,1,-99,-99
"2854","date","laugh",23,1,-99,-99,NA,NA,1,1,-99,-99
"2854","forest","knob",24,1,-99,-99,NA,NA,1,0,-99,-99
"2854","remind","foam",25,1,-99,-99,NA,NA,1,0,-99,-99
"2854","glue","force",26,1,-99,-99,NA,NA,0,0,-99,-99
"2854","risk","zero",27,1,-99,-99,NA,NA,1,0,-99,-99
"2854","capital","figure",28,1,-99,-99,NA,NA,0,1,-99,-99
"2854","replace","roach",29,1,-99,-99,NA,NA,1,0,-99,-99
"2854","anger","decay",30,1,-99,-99,NA,NA,0,0,-99,-99
"2854","collect","loyalty",31,1,-99,-99,NA,NA,1,1,-99,-99
"2854","pork","emperor",32,1,-99,-99,NA,NA,0,0,-99,-99
"2854","process","joker",33,1,-99,-99,NA,NA,1,1,-99,-99
"2854","mill","feast",34,1,-99,-99,NA,NA,1,0,-99,-99
"2854","knock","otter",35,1,-99,-99,NA,NA,1,1,-99,-99
"2854","pea","bathtub",36,1,-99,-99,NA,NA,1,0,-99,-99
"2854","biology","temper",37,1,-99,-99,NA,NA,0,0,-99,-99
"2854","bias","sirloin",38,1,-99,-99,NA,NA,1,1,-99,-99
"2854","smother","surgery",39,1,-99,-99,NA,NA,1,0,-99,-99
"2854","fee","chowder",40,1,-99,-99,NA,NA,1,0,-99,-99
"2854","fee","chowder",1,2,-99,-99,NA,NA,1,0,-99,-99
"2854","grip","beach",2,2,-99,-99,NA,NA,0,0,-99,-99
"2854","want","ascent",3,2,-99,-99,NA,NA,1,1,-99,-99
"2854","copy","bedroom",4,2,-99,-99,NA,NA,0,1,-99,-99
"2854","rock","milk",5,2,-99,-99,NA,NA,0,1,-99,-99
"2854","chicken","beet",6,2,-99,-99,NA,NA,0,0,-99,-99
"2854","plant","worm",7,2,-99,-99,NA,NA,0,0,-99,-99
"2854","nerve","bumper",8,2,-99,-99,NA,NA,0,1,-99,-99
"2854","replace","roach",9,2,-99,-99,NA,NA,1,0,-99,-99
"2854","glue","force",10,2,-99,-99,NA,NA,0,0,-99,-99
"2854","pork","emperor",11,2,-99,-99,NA,NA,0,0,-99,-99
"2854","knock","otter",12,2,-99,-99,NA,NA,1,1,-99,-99
"2854","fan","feature",13,2,-99,-99,NA,NA,0,1,-99,-99
"2854","climax","saucer",14,2,-99,-99,NA,NA,0,1,-99,-99
"2854","process","joker",15,2,-99,-99,NA,NA,1,1,-99,-99
"2854","anger","decay",16,2,-99,-99,NA,NA,0,0,-99,-99
"2854","bleach","ruin",17,2,-99,-99,NA,NA,0,1,-99,-99
"2854","calf","annoy",18,2,-99,-99,NA,NA,0,0,-99,-99
"2854","link","crisis",19,2,-99,-99,NA,NA,0,1,-99,-99
"2854","biology","temper",20,2,-99,-99,NA,NA,0,0,-99,-99
"2854","capital","figure",21,2,-99,-99,NA,NA,0,1,-99,-99
"2854","caring","skirt",22,2,-99,-99,NA,NA,1,1,-99,-99
"2854","need","faucet",23,2,-99,-99,NA,NA,1,1,-99,-99
