"subn","word1","word2","trial","list","jol","jolrt","jolrank","jolrankp","practice","honor","choice","choicert","restudyresp","restudyacc","restudyrtfirst","restudyrt"
"2503","capital","figure",8,1,43,3.129,15,0.375,0,1,0,0.715,"",NA,NA,NA
"2503","date","laugh",9,1,64,2.125,29,0.725,1,1,1,1.121,"week",0,NA,3.001
"2503","pork","emperor",10,1,30,2.923,5,0.125,0,0,1,3.603,"",NA,NA,NA
"2503","process","joker",11,1,47,1.374,18,0.45,1,1,1,0.869,"well",0,NA,2.325
"2503","replace","roach",12,1,76,2.111,40,1,1,0,0,1.143,"good",0,NA,13.671
"2503","want","ascent",13,1,1,1.693,1,0.025,0,0,1,1.637,"",NA,NA,NA
"2503","bias","sirloin",14,1,51,2.887,19,0.475,0,1,0,0.709,"",NA,NA,NA
"2503","remind","foam",15,1,32,5.913,8,0.2,0,0,1,3.96,"",NA,NA,NA
"2503","bullet","walkway",16,1,41,2.267,13,0.325,0,0,1,0.781,"",NA,NA,NA
"2503","rock","milk",17,1,67,1.835,34,0.85,1,0,0,3.235,"hard",0,NA,2.858
"2503","link","crisis",18,1,71,6.855,37,0.925,1,0,0,1.153,"connect",0,NA,5.724
"2503","need","faucet",19,1,74,2.393,39,0.975,1,1,1,1.31,"enough",0,NA,4.903
"2503","caring","skirt",20,1,68,2.222,35,0.875,1,0,0,0.831,"good",0,NA,3.359
"2503","copy","bedroom",21,1,26,1.762,3,0.075,0,1,0,0.8,"",NA,NA,NA
"2503","climax","saucer",22,1,64,2.084,30,0.75,1,1,1,0.717,"hard",0,NA,3.932
"2503","collect","loyalty",23,1,60,1.677,25,0.625,1,0,0,0.747,"complete",0,NA,3.903
"2503","bacon","feud",24,1,43,2.888,14,0.35,1,1,1,1.24,"emperor",0,NA,3.904
"2503","forest","knob",25,1,39,3.566,12,0.3,0,0,1,1.475,"",NA,NA,NA
"2503","banner","glide",26,1,44,2.009,16,0.4,0,1,0,1.073,"",NA,NA,NA
"2503","fee","chowder",27,1,66,2.053,31,0.775,1,1,1,1.471,"cost",0,NA,2.535
"2503","bleach","ruin",28,1,67,2.096,33,0.825,1,1,1,0.784,"clean",0,NA,5.159
"2503","fan","feature",29,1,73,3.681,38,0.95,1,0,0,2.467,"cool",0,NA,4.367
"2503","pea","bathtub",30,1,26,1.898,4,0.1,0,1,0,0.744,"",NA,NA,NA
"2503","biology","temper",31,1,66,2.029,32,0.8,1,0,0,0.702,"cool",0,NA,7.093
"2503","prison","loaf",32,1,55,1.905,22,0.55,0,1,0,2.059,"",NA,NA,NA
"2503","smother","surgery",33,1,17,3.008,2,0.05,0,0,1,1.588,"",NA,NA,NA
"2503","plant","worm",34,1,62,2.091,27,0.675,1,0,0,1.241,"green",0,NA,3.922
"2503","shrink","mafia",35,1,30,2.186,6,0.15,0,0,1,1.775,"",NA,NA,NA
"2503","glue","force",36,1,61,2.035,26,0.65,1,1,1,0.951,"stick",0,NA,2.34
"2503","grip","beach",37,1,45,1.734,17,0.425,1,1,1,0.756,"strong",0,NA,4.479
"2503","knock","otter",38,1,55,3.855,21,0.525,0,1,0,1.605,"",NA,NA,NA
"2503","anger","decay",39,1,51,2.267,20,0.5,0,1,0,9.181,"",NA,NA,NA
"2503","risk","zero",40,1,31,1.681,7,0.175,0,1,0,0.916,"",NA,NA,NA
"2503","pork","emperor",1,2,30,2.923,5,0.125,0,0,1,3.603,"",NA,NA,NA
"2503","process","joker",2,2,47,1.374,18,0.45,1,1,1,0.869,"well",0,NA,3.553
"2503","calf","annoy",3,2,35,1.902,10,0.25,0,0,1,0.704,"",NA,NA,NA
"2503","risk","zero",4,2,31,1.681,7,0.175,0,1,0,0.916,"",NA,NA,NA
"2503","prison","loaf",5,2,55,1.905,22,0.55,0,1,0,2.059,"",NA,NA,NA
"2503","rock","milk",6,2,67,1.835,34,0.85,1,0,0,3.235,"hard",0,NA,3.703
"2503","chicken","beet",7,2,57,1.903,24,0.6,1,0,0,0.613,"rub",0,NA,2.063
"2503","banner","glide",8,2,44,2.009,16,0.4,0,1,0,1.073,"",NA,NA,NA
"2503","link","crisis",9,2,71,6.855,37,0.925,1,0,0,1.153,"connect",0,NA,4.132
"2503","caring","skirt",10,2,68,2.222,35,0.875,1,0,0,0.831,"strong",0,NA,3.127
"2503","replace","roach",11,2,76,2.111,40,1,1,0,0,1.143,"cool",0,NA,2.191
"2503","copy","bedroom",12,2,26,1.762,3,0.075,0,1,0,0.8,"",NA,NA,NA
"2503","bleach","ruin",13,2,67,2.096,33,0.825,1,1,1,0.784,"clean",0,NA,2.197
"2503","fee","chowder",14,2,66,2.053,31,0.775,1,1,1,1.471,"collect",0,NA,3.006
"2503","capital","figure",15,2,43,3.129,15,0.375,0,1,0,0.715,"",NA,NA,NA
"2503","bias","sirloin",16,2,51,2.887,19,0.475,0,1,0,0.709,"",NA,NA,NA
"2503","glue","force",17,2,61,2.035,26,0.65,1,1,1,0.951,"stick",0,NA,5.674
"2503","climax","saucer",18,2,64,2.084,30,0.75,1,1,1,0.717,"collect",0,NA,13.607
"2503","plant","worm",19,2,62,2.091,27,0.675,1,0,0,1.241,"green",0,NA,2.535
"2503","need","faucet",20,2,74,2.393,39,0.975,1,1,1,1.31,"strong",0,NA,2.759
"2503","visit","glove",21,2,63,2.345,28,0.7,1,0,0,0.751,"home",0,NA,4.543
"2503","bullet","walkway",22,2,41,2.267,13,0.325,0,0,1,0.781,"",NA,NA,NA
"2503","bacon","feud",23,2,43,2.888,14,0.35,1,1,1,1.24,"emperor",0,NA,4.71
"2503","forest","knob",24,2,39,3.566,12,0.3,0,0,1,1.475,"",NA,NA,NA
"2503","pea","bathtub",25,2,26,1.898,4,0.1,0,1,0,0.744,"",NA,NA,NA
"2503","smother","surgery",26,2,17,3.008,2,0.05,0,0,1,1.588,"",NA,NA,NA
"2503","knock","otter",27,2,55,3.855,21,0.525,0,1,0,1.605,"",NA,NA,NA
"2503","mill","feast",28,2,57,2.209,23,0.575,0,1,0,2.809,"",NA,NA,NA
"2503","grip","beach",29,2,45,1.734,17,0.425,1,1,1,0.756,"hand",0,NA,3.156
"2503","remind","foam",30,2,32,5.913,8,0.2,0,0,1,3.96,"",NA,NA,NA
"2503","port","cinema",31,2,38,1.681,11,0.275,0,0,1,1.547,"",NA,NA,NA
"2503","collect","loyalty",32,2,60,1.677,25,0.625,1,0,0,0.747,"fee",0,NA,2.237
"2503","fan","feature",33,2,73,3.681,38,0.95,1,0,0,2.467,"cool",0,NA,2.461
"2503","find","clown",34,2,34,2.214,9,0.225,0,0,1,0.673,"",NA,NA,NA
"2503","biology","temper",35,2,66,2.029,32,0.8,1,0,0,0.702,"animal",0,NA,2.877
"2503","want","ascent",36,2,1,1.693,1,0.025,0,0,1,1.637,"",NA,NA,NA
"2503","shrink","mafia",37,2,30,2.186,6,0.15,0,0,1,1.775,"",NA,NA,NA
"2503","date","laugh",38,2,64,2.125,29,0.725,1,1,1,1.121,"nice",0,NA,3.243
"2503","anger","decay",39,2,51,2.267,20,0.5,0,1,0,9.181,"",NA,NA,NA
"2503","nerve","bumper",40,2,69,1.487,36,0.9,1,1,1,0.6,"hand",0,NA,10.709
"2503","mill","feast",1,3,57,2.209,23,0.575,0,1,0,2.809,"",NA,NA,NA
"2503","visit","glove",2,3,63,2.345,28,0.7,1,0,0,0.751,"nice",0,NA,14.138
"2503","bullet","walkway",3,3,41,2.267,13,0.325,0,0,1,0.781,"",NA,NA,NA
"2503","glue","force",4,3,61,2.035,26,0.65,1,1,1,0.951,"stick",0,NA,2.834
"2503","pork","emperor",5,3,30,2.923,5,0.125,0,0,1,3.603,"",NA,NA,NA
"2503","plant","worm",6,3,62,2.091,27,0.675,1,0,0,1.241,"green",0,NA,3.219
"2503","capital","figure",7,3,43,3.129,15,0.375,0,1,0,0.715,"",NA,NA,NA
"2503","rock","milk",8,3,67,1.835,34,0.85,1,0,0,3.235,"hard",0,NA,18.358
"2503","forest","knob",9,3,39,3.566,12,0.3,0,0,1,1.475,"",NA,NA,NA
"2503","find","clown",10,3,34,2.214,9,0.225,0,0,1,0.673,"",NA,NA,NA
"2503","fee","chowder",11,3,66,2.053,31,0.775,1,1,1,1.471,"collect",0,NA,2.252
"2503","prison","loaf",12,3,55,1.905,22,0.55,0,1,0,2.059,"",NA,NA,NA
"2503","want","ascent",13,3,1,1.693,1,0.025,0,0,1,1.637,"",NA,NA,NA
"2503","pea","bathtub",14,3,26,1.898,4,0.1,0,1,0,0.744,"",NA,NA,NA
"2503","bleach","ruin",15,3,67,2.096,33,0.825,1,1,1,0.784,"clean",0,NA,2.554
"2503","climax","saucer",16,3,64,2.084,30,0.75,1,1,1,0.717,"strong",0,NA,3.206
"2503","smother","surgery",17,3,17,3.008,2,0.05,0,0,1,1.588,"",NA,NA,NA
"2503","chicken","beet",18,3,57,1.903,24,0.6,1,0,0,0.613,"rub",0,NA,2.493
"2503","copy","bedroom",19,3,26,1.762,3,0.075,0,1,0,0.8,"",NA,NA,NA
"2503","biology","temper",20,3,66,2.029,32,0.8,1,0,0,0.702,"science",0,NA,4.139
"2503","collect","loyalty",21,3,60,1.677,25,0.625,1,0,0,0.747,"fee",0,NA,2.551
"2503","risk","zero",22,3,31,1.681,7,0.175,0,1,0,0.916,"",NA,NA,NA
"2503","anger","decay",23,3,51,2.267,20,0.5,0,1,0,9.181,"",NA,NA,NA
"2503","link","crisis",24,3,71,6.855,37,0.925,1,0,0,1.153,"connect",0,NA,3.042
"2503","port","cinema",25,3,38,1.681,11,0.275,0,0,1,1.547,"",NA,NA,NA
"2503","caring","skirt",26,3,68,2.222,35,0.875,1,0,0,0.831,"clean",0,NA,6.197
"2503","grip","beach",27,3,45,1.734,17,0.425,1,1,1,0.756,"strong",0,NA,3.487
"2503","date","laugh",28,3,64,2.125,29,0.725,1,1,1,1.121,"week",0,NA,2.151
"2503","replace","roach",29,3,76,2.111,40,1,1,0,0,1.143,"strong",0,NA,3.512
"2503","remind","foam",30,3,32,5.913,8,0.2,0,0,1,3.96,"",NA,NA,NA
"2503","need","faucet",31,3,74,2.393,39,0.975,1,1,1,1.31,"want",0,NA,2.396
"2503","bias","sirloin",32,3,51,2.887,19,0.475,0,1,0,0.709,"",NA,NA,NA
"2503","calf","annoy",33,3,35,1.902,10,0.25,0,0,1,0.704,"",NA,NA,NA
"2503","banner","glide",34,3,44,2.009,16,0.4,0,1,0,1.073,"",NA,NA,NA
"2503","process","joker",35,3,47,1.374,18,0.45,1,1,1,0.869,"go",0,NA,4.463
"2503","knock","otter",36,3,55,3.855,21,0.525,0,1,0,1.605,"",NA,NA,NA
"2503","shrink","mafia",37,3,30,2.186,6,0.15,0,0,1,1.775,"",NA,NA,NA
"2503","bacon","feud",38,3,43,2.888,14,0.35,1,1,1,1.24,"emperor",0,NA,4.769
"2503","nerve","bumper",39,3,69,1.487,36,0.9,1,1,1,0.6,"hand",0,NA,3.471
"2503","fan","feature",40,3,73,3.681,38,0.95,1,0,0,2.467,"cool",0,NA,1.839
"2652","chicken","beet",1,1,75,4.229,32,0.8,0,0,1,0.606,"",NA,NA,NA
"2652","process","joker",2,1,15,2.932,5,0.125,1,0,0,0.603,"SKIP",0,NA,12.225
"2652","capital","figure",3,1,20,8.834,19,0.475,1,1,1,0.711,"SKIP",0,NA,9.911
"2652","plant","worm",4,1,15,5.992,9,0.225,1,0,0,0.488,"Tree",0,NA,7.423
"2652","bias","sirloin",5,1,10,4.723,1,0.025,1,0,0,1.153,"Greed",0,NA,6.834
"2652","pea","bathtub",6,1,20,11.241,13,0.325,1,0,0,0.944,"bathtub",1,NA,6.105
"2652","rock","milk",7,1,25,6.65,22,0.55,0,1,0,0.643,"",NA,NA,NA
"2652","copy","bedroom",8,1,22,4.371,21,0.525,0,1,0,0.906,"",NA,NA,NA
"2652","pork","emperor",9,1,85,5.491,39,0.975,0,0,1,1.563,"",NA,NA,NA
"2652","anger","decay",10,1,10,15.18,3,0.075,1,0,0,0.831,"chaos",0,NA,9.076
"2652","remind","foam",11,1,20,5.222,17,0.425,0,1,0,1.472,"",NA,NA,NA
"2652","date","laugh",12,1,75,4.898,31,0.775,0,0,1,0.552,"",NA,NA,NA
"2652","smother","surgery",13,1,80,4.77,38,0.95,0,0,1,0.818,"",NA,NA,NA
"2652","banner","glide",14,1,10,4.623,2,0.05,1,0,0,0.647,"grip",0,NA,9.032
"2652","find","clown",15,1,75,5.082,29,0.725,1,1,1,0.808,"clown",1,NA,3.8
"2652","biology","temper",16,1,31,4.746,23,0.575,0,1,0,0.662,"",NA,NA,NA
"2652","shrink","mafia",17,1,20,5.767,16,0.4,0,1,0,0.638,"",NA,NA,NA
"2652","caring","skirt",18,1,15,2.438,10,0.25,1,1,1,0.952,"duck",0,NA,9.163
"2652","fan","feature",19,1,50,5.511,26,0.65,0,1,0,0.614,"",NA,NA,NA
"2652","want","ascent",20,1,20,4.885,15,0.375,0,1,0,0.725,"",NA,NA,NA
"2652","prison","loaf",21,1,80,5.942,36,0.9,0,0,1,0.958,"",NA,NA,NA
"2652","knock","otter",22,1,21,3.104,20,0.5,0,1,0,0.63,"",NA,NA,NA
"2652","bacon","feud",23,1,75,4.159,30,0.75,1,1,1,0.607,"emperor ",0,NA,7.444
"2652","visit","glove",24,1,20,8.016,14,0.35,0,1,0,0.768,"",NA,NA,NA
"2652","forest","knob",25,1,67,4.372,28,0.7,1,1,1,0.728,"knob",1,NA,4.374
"2652","bleach","ruin",26,1,80,3.754,37,0.925,0,0,1,0.7,"",NA,NA,NA
"2652","bullet","walkway",27,1,85,5.134,40,1,0,0,1,0.674,"",NA,NA,NA
"2652","replace","roach",28,1,15,4.981,6,0.15,1,0,0,0.711,"faucet",0,NA,7.469
"2652","climax","saucer",29,1,10,9.521,4,0.1,1,1,1,0.751,"pan",0,NA,7.064
"2652","port","cinema",30,1,79,5.914,35,0.875,0,0,1,0.98,"",NA,NA,NA
"2652","mill","feast",31,1,75,3.653,33,0.825,0,0,1,0.865,"",NA,NA,NA
"2652","link","crisis",32,1,50,6.302,24,0.6,1,1,1,0.898,"drama",0,NA,13.701
"2652","collect","loyalty",33,1,15,2.695,8,0.2,1,0,0,0.589,"pan",0,NA,5.695
"2652","calf","annoy",34,1,15,6.14,7,0.175,1,0,0,0.924,"chaos",0,NA,9.484
"2652","glue","force",35,1,65,6.849,27,0.675,1,1,1,0.668,"force",1,NA,3.155
"2652","nerve","bumper",36,1,20,5.763,18,0.45,1,1,1,0.82,"chaos",0,NA,12.345
"2652","need","faucet",37,1,79,6.093,34,0.85,0,0,1,1.289,"",NA,NA,NA
"2652","grip","beach",38,1,20,8.825,12,0.3,1,1,1,10.479,"clown",0,NA,5.619
"2652","risk","zero",39,1,50,9.921,25,0.625,0,1,0,0.685,"",NA,NA,NA
"2652","fee","chowder",40,1,19,5.285,11,0.275,1,0,0,0.627,"capital",0,NA,8.546
"2652","want","ascent",1,2,20,4.885,15,0.375,0,1,0,0.725,"",NA,NA,NA
"2652","replace","roach",2,2,15,4.981,6,0.15,1,0,0,0.711,"faucet",0,NA,7.467
"2652","fee","chowder",3,2,19,5.285,11,0.275,1,0,0,0.627,"capital",0,NA,7.645
"2652","risk","zero",4,2,50,9.921,25,0.625,0,1,0,0.685,"",NA,NA,NA
"2652","prison","loaf",5,2,80,5.942,36,0.9,0,0,1,0.958,"",NA,NA,NA
"2652","need","faucet",6,2,79,6.093,34,0.85,0,0,1,1.289,"",NA,NA,NA
"2652","bullet","walkway",7,2,85,5.134,40,1,0,0,1,0.674,"",NA,NA,NA
"2652","biology","temper",8,2,31,4.746,23,0.575,0,1,0,0.662,"",NA,NA,NA
"2652","bias","sirloin",9,2,10,4.723,1,0.025,1,0,0,1.153,"calf",0,NA,6.854
"2652","visit","glove",10,2,20,8.016,14,0.35,0,1,0,0.768,"",NA,NA,NA
"2652","caring","skirt",11,2,15,2.438,10,0.25,1,1,1,0.952,"SKIP",0,NA,5.859
"2652","shrink","mafia",12,2,20,5.767,16,0.4,0,1,0,0.638,"",NA,NA,NA
"2652","plant","worm",13,2,15,5.992,9,0.225,1,0,0,0.488,"otter",0,NA,12.514
"2652","forest","knob",14,2,67,4.372,28,0.7,1,1,1,0.728,"knob",1,NA,5.143
"2652","grip","beach",15,2,20,8.825,12,0.3,1,1,1,10.479,"mafia",0,NA,12.143
"2652","pea","bathtub",16,2,20,11.241,13,0.325,1,0,0,0.944,"bathtub",1,NA,3.716
"2652","rock","milk",17,2,25,6.65,22,0.55,0,1,0,0.643,"",NA,NA,NA
"2652","mill","feast",18,2,75,3.653,33,0.825,0,0,1,0.865,"",NA,NA,NA
"2652","glue","force",19,2,65,6.849,27,0.675,1,1,1,0.668,"force",1,NA,5.227
"2652","process","joker",20,2,15,2.932,5,0.125,1,0,0,0.603,"SKIP",0,NA,13.816
"2652","pork","emperor",21,2,85,5.491,39,0.975,0,0,1,1.563,"",NA,NA,NA
"2652","date","laugh",22,2,75,4.898,31,0.775,0,0,1,0.552,"",NA,NA,NA
"2652","collect","loyalty",23,2,15,2.695,8,0.2,1,0,0,0.589,"capital",0,NA,6.917
"2652","anger","decay",24,2,10,15.18,3,0.075,1,0,0,0.831,"biology",0,NA,6.11
"2652","chicken","beet",25,2,75,4.229,32,0.8,0,0,1,0.606,"",NA,NA,NA
"2652","banner","glide",26,2,10,4.623,2,0.05,1,0,0,0.647,"calf",0,NA,9.589
"2652","knock","otter",27,2,21,3.104,20,0.5,0,1,0,0.63,"",NA,NA,NA
"2652","smother","surgery",28,2,80,4.77,38,0.95,0,0,1,0.818,"",NA,NA,NA
"2652","bacon","feud",29,2,75,4.159,30,0.75,1,1,1,0.607,"emperor ",0,NA,4.039
"2652","climax","saucer",30,2,10,9.521,4,0.1,1,1,1,0.751,"pot",0,NA,5.774
"2652","copy","bedroom",31,2,22,4.371,21,0.525,0,1,0,0.906,"",NA,NA,NA
"2652","find","clown",32,2,75,5.082,29,0.725,1,1,1,0.808,"clown",1,NA,3.173
"2652","calf","annoy",33,2,15,6.14,7,0.175,1,0,0,0.924,"temper",0,NA,3.724
"2652","fan","feature",34,2,50,5.511,26,0.65,0,1,0,0.614,"",NA,NA,NA
"2652","capital","figure",35,2,20,8.834,19,0.475,1,1,1,0.711,"risk",0,NA,7.429
"2652","port","cinema",36,2,79,5.914,35,0.875,0,0,1,0.98,"",NA,NA,NA
"2652","nerve","bumper",37,2,20,5.763,18,0.45,1,1,1,0.82,"SKIP",0,NA,6.09
"2652","remind","foam",38,2,20,5.222,17,0.425,0,1,0,1.472,"",NA,NA,NA
"2652","link","crisis",39,2,50,6.302,24,0.6,1,1,1,0.898,"choas",0,NA,4.732
"2652","bleach","ruin",40,2,80,3.754,37,0.925,0,0,1,0.7,"",NA,NA,NA
"2652","link","crisis",1,3,50,6.302,24,0.6,1,1,1,0.898,"chaos",0,NA,9.437
"2652","want","ascent",2,3,20,4.885,15,0.375,0,1,0,0.725,"",NA,NA,NA
"2652","anger","decay",3,3,10,15.18,3,0.075,1,0,0,0.831,"SKIP",0,NA,7.906
"2652","capital","figure",4,3,20,8.834,19,0.475,1,1,1,0.711,"risk",0,NA,4.13
"2652","glue","force",5,3,65,6.849,27,0.675,1,1,1,0.668,"force",1,NA,2.491
"2652","need","faucet",6,3,79,6.093,34,0.85,0,0,1,1.289,"",NA,NA,NA
"2652","replace","roach",7,3,15,4.981,6,0.15,1,0,0,0.711,"faucet",0,NA,4.852
"2652","smother","surgery",8,3,80,4.77,38,0.95,0,0,1,0.818,"",NA,NA,NA
"2652","copy","bedroom",9,3,22,4.371,21,0.525,0,1,0,0.906,"",NA,NA,NA
"2652","bacon","feud",10,3,75,4.159,30,0.75,1,1,1,0.607,"emperor",0,NA,4.031
"2652","find","clown",11,3,75,5.082,29,0.725,1,1,1,0.808,"clown",1,NA,2.981
"2652","remind","foam",12,3,20,5.222,17,0.425,0,1,0,1.472,"",NA,NA,NA
"2652","caring","skirt",13,3,15,2.438,10,0.25,1,1,1,0.952,"otter",0,NA,4.314
"2652","prison","loaf",14,3,80,5.942,36,0.9,0,0,1,0.958,"",NA,NA,NA
"2652","nerve","bumper",15,3,20,5.763,18,0.45,1,1,1,0.82,"chaos",0,NA,7.462
"2652","process","joker",16,3,15,2.932,5,0.125,1,0,0,0.603,"SKIP",0,NA,6.079
"2652","grip","beach",17,3,20,8.825,12,0.3,1,1,1,10.479,"elbow",0,NA,5.368
"2652","pork","emperor",18,3,85,5.491,39,0.975,0,0,1,1.563,"",NA,NA,NA
"2652","risk","zero",19,3,50,9.921,25,0.625,0,1,0,0.685,"",NA,NA,NA
"2652","plant","worm",20,3,15,5.992,9,0.225,1,0,0,0.488,"SKIP",0,NA,11.535
"2652","bleach","ruin",21,3,80,3.754,37,0.925,0,0,1,0.7,"",NA,NA,NA
"2652","fan","feature",22,3,50,5.511,26,0.65,0,1,0,0.614,"",NA,NA,NA
"2652","visit","glove",23,3,20,8.016,14,0.35,0,1,0,0.768,"",NA,NA,NA
"2652","banner","glide",24,3,10,4.623,2,0.05,1,0,0,0.647,"SKIP",0,NA,3.438
"2652","pea","bathtub",25,3,20,11.241,13,0.325,1,0,0,0.944,"bathtub",1,NA,3.935
"2652","forest","knob",26,3,67,4.372,28,0.7,1,1,1,0.728,"tree",0,NA,5.795
"2652","rock","milk",27,3,25,6.65,22,0.55,0,1,0,0.643,"",NA,NA,NA
"2652","climax","saucer",28,3,10,9.521,4,0.1,1,1,1,0.751,"pot",0,NA,6.065
"2652","date","laugh",29,3,75,4.898,31,0.775,0,0,1,0.552,"",NA,NA,NA
"2652","fee","chowder",30,3,19,5.285,11,0.275,1,0,0,0.627,"capital",0,NA,6.691
"2652","calf","annoy",31,3,15,6.14,7,0.175,1,0,0,0.924,"chaos",0,NA,7.296
"2652","collect","loyalty",32,3,15,2.695,8,0.2,1,0,0,0.589,"SKIP",0,NA,3.903
"2652","chicken","beet",33,3,75,4.229,32,0.8,0,0,1,0.606,"",NA,NA,NA
"2652","biology","temper",34,3,31,4.746,23,0.575,0,1,0,0.662,"",NA,NA,NA
"2652","bias","sirloin",35,3,10,4.723,1,0.025,1,0,0,1.153,"otter",0,NA,5.729
"2652","shrink","mafia",36,3,20,5.767,16,0.4,0,1,0,0.638,"",NA,NA,NA
"2652","bullet","walkway",37,3,85,5.134,40,1,0,0,1,0.674,"",NA,NA,NA
"2652","knock","otter",38,3,21,3.104,20,0.5,0,1,0,0.63,"",NA,NA,NA
"2652","port","cinema",39,3,79,5.914,35,0.875,0,0,1,0.98,"",NA,NA,NA
"2652","mill","feast",40,3,75,3.653,33,0.825,0,0,1,0.865,"",NA,NA,NA
"2727","risk","zero",1,1,64,2.546,18,0.45,1,1,1,1.151,"cake",0,NA,13.042
"2727","climax","saucer",2,1,62,2.568,9,0.225,0,0,1,1.158,"",NA,NA,NA
"2727","visit","glove",3,1,64,2.317,16,0.4,0,0,1,1.061,"",NA,NA,NA
"2727","banner","glide",4,1,66,3.186,28,0.7,1,0,0,3.858,"flag",0,NA,12.892
"2727","date","laugh",5,1,67,9.362,32,0.8,1,1,1,1.183,"laugh",1,NA,10.24
"2727","caring","skirt",6,1,51,2.001,1,0.025,0,0,1,1.498,"",NA,NA,NA
"2727","nerve","bumper",7,1,66,2.881,27,0.675,1,0,0,1.876,"blood",0,NA,19.059
"2727","pork","emperor",8,1,63,2.445,14,0.35,0,0,1,1.249,"",NA,NA,NA
"2727","remind","foam",9,1,62,2.15,8,0.2,0,0,1,5.18,"",NA,NA,NA
"2727","need","faucet",10,1,66,2.11,30,0.75,1,1,1,1.318,"faucet",1,NA,27.202
"2727","mill","feast",11,1,61,2.919,4,0.1,0,1,0,1.848,"",NA,NA,NA
"2727","grip","beach",12,1,71,4.013,37,0.925,1,0,0,1.329,"glove",0,NA,20.125
"2727","knock","otter",13,1,65,2.342,24,0.6,1,1,1,1.27,"door",0,NA,15.165
"2727","forest","knob",14,1,66,2.333,29,0.725,1,0,0,1.28,"trees",0,NA,20.568
"2727","port","cinema",15,1,63,6.999,11,0.275,0,1,0,5.64,"",NA,NA,NA
"2727","rock","milk",16,1,67,2.723,33,0.825,1,1,1,1.056,"water",0,NA,21.323
"2727","want","ascent",17,1,64,3.053,17,0.425,1,1,1,1.062,"shirt",0,NA,17.532
"2727","fee","chowder",18,1,66,3.191,26,0.65,0,1,0,1.496,"",NA,NA,NA
"2727","copy","bedroom",19,1,65,6.597,19,0.475,0,1,0,5.179,"",NA,NA,NA
"2727","collect","loyalty",20,1,54,1.964,2,0.05,0,1,0,1.468,"",NA,NA,NA
"2727","chicken","beet",21,1,70,2.494,35,0.875,1,0,0,1.172,"emperor",0,NA,18.801
"2727","biology","temper",22,1,70,1.979,36,0.9,1,0,0,1.298,"temper",1,NA,7.827
"2727","anger","decay",23,1,66,2.064,31,0.775,1,1,1,1.688,"decay",1,NA,14.952
"2727","bacon","feud",24,1,65,2.751,20,0.5,0,1,0,1.217,"",NA,NA,NA
"2727","prison","loaf",25,1,64,2.015,15,0.375,0,1,0,1.307,"",NA,NA,NA
"2727","pea","bathtub",26,1,63,2.062,13,0.325,0,0,1,1.218,"",NA,NA,NA
"2727","smother","surgery",27,1,60,4.846,3,0.075,0,0,1,4.497,"",NA,NA,NA
"2727","bias","sirloin",28,1,65,2.644,22,0.55,1,1,1,1.982,"anger",0,NA,18.144
"2727","find","clown",29,1,61,2.531,6,0.15,0,0,1,1.418,"",NA,NA,NA
"2727","link","crisis",30,1,63,2.142,12,0.3,0,0,1,1.227,"",NA,NA,NA
"2727","bullet","walkway",31,1,61,2.096,5,0.125,0,1,0,1.369,"",NA,NA,NA
"2727","calf","annoy",32,1,69,2.951,34,0.85,1,0,0,1.156,"door",0,NA,35.735
"2727","shrink","mafia",33,1,65,2.391,21,0.525,0,1,0,1.497,"",NA,NA,NA
"2727","process","joker",34,1,65,2.494,23,0.575,1,1,1,1.061,"sheet",0,NA,18.684
"2727","fan","feature",35,1,62,2.288,7,0.175,0,1,0,1.152,"",NA,NA,NA
"2727","replace","roach",36,1,72,2.594,38,0.95,1,0,0,1.547,"coin",0,NA,34.558
"2727","bleach","ruin",37,1,73,3.107,39,0.975,1,0,0,1.768,"foam",0,NA,16.549
"2727","plant","worm",38,1,62,2.092,10,0.25,0,0,1,1.138,"",NA,NA,NA
"2727","capital","figure",39,1,65,2.158,25,0.625,1,1,1,1.623,"state",0,NA,23.243
"2727","glue","force",40,1,77,8.858,40,1,1,0,0,11.301,"force",1,NA,16.833
"2727","bullet","walkway",1,2,61,2.096,5,0.125,0,1,0,1.369,"",NA,NA,NA
"2727","grip","beach",2,2,71,4.013,37,0.925,1,0,0,1.329,"tool",0,NA,19.307
"2727","process","joker",3,2,65,2.494,23,0.575,1,1,1,1.061,"sheet",0,NA,13.575
"2727","need","faucet",4,2,66,2.11,30,0.75,1,1,1,1.318,"faucet",1,NA,12.594
"2727","fee","chowder",5,2,66,3.191,26,0.65,0,1,0,1.496,"",NA,NA,NA
"2727","pea","bathtub",6,2,63,2.062,13,0.325,0,0,1,1.218,"",NA,NA,NA
"2727","risk","zero",7,2,64,2.546,18,0.45,1,1,1,1.151,"life",0,NA,24.608
"2727","port","cinema",8,2,63,6.999,11,0.275,0,1,0,5.64,"",NA,NA,NA
"2727","caring","skirt",9,2,51,2.001,1,0.025,0,0,1,1.498,"",NA,NA,NA
"2727","shrink","mafia",10,2,65,2.391,21,0.525,0,1,0,1.497,"",NA,NA,NA
"2727","forest","knob",11,2,66,2.333,29,0.725,1,0,0,1.28,"green",0,NA,22.944
"2727","anger","decay",12,2,66,2.064,31,0.775,1,1,1,1.688,"decay",1,NA,9.282
"2727","date","laugh",13,2,67,9.362,32,0.8,1,1,1,1.183,"laugh",1,NA,11.629
